Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2010;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
18/06/2011;18:00;14;72,5;0;18;24
18/06/2011;19:00;12;87;0;15;4
18/06/2011;20:00;11,9;86,5;0;11;0
18/06/2011;21:00;11,2;92,5;0,6;15;0
18/06/2011;22:00;11,1;91,5;0,2;11;0
18/06/2011;23:00;10,9;93;0,6;13;0
19/06/2011;00:00;10,6;94,5;0,2;10;0
19/06/2011;01:00;11,1;94,5;0;7;0
19/06/2011;02:00;10,4;94;0;11;0
19/06/2011;03:00;10;95;0;9;0
19/06/2011;04:00;10,3;95,5;0;10;8
19/06/2011;05:00;10,9;93;0;12;28
19/06/2011;06:00;12;87,5;0;14;78
19/06/2011;07:00;12,6;85;0;16;92
19/06/2011;08:00;13,4;75,5;0;17;118
19/06/2011;09:00;14,5;72,5;0;16;210
19/06/2011;10:00;16,5;59;0;15;148
19/06/2011;11:00;17;54,5;0;16;184
19/06/2011;12:00;17,5;53;0;14;132
19/06/2011;13:00;17,9;54;0;16;200
19/06/2011;14:00;18,1;51;0;17;168
19/06/2011;15:00;18;53;0;18;120
19/06/2011;16:00;17,2;53,5;0;16;78
19/06/2011;17:00;16,9;58;0;12;46
19/06/2011;18:00;16;65,5;0;5;18
19/06/2011;19:00;15,5;72;0;1;4
19/06/2011;20:00;14,4;81,5;0;2;0
19/06/2011;21:00;13,7;83;0;3;0
19/06/2011;22:00;14,3;78;0;6;0
19/06/2011;23:00;13,2;89,5;0,2;6;0
20/06/2011;00:00;12,9;92;0,2;4;0
20/06/2011;01:00;13;91,5;0;5;0
20/06/2011;02:00;13,3;89;0;9;0
20/06/2011;03:00;12,8;94;0,6;11;0
20/06/2011;04:00;13,2;95;0;10;4
20/06/2011;05:00;13,5;95;0,8;13;12
20/06/2011;06:00;14,5;95;0,4;12;18
20/06/2011;07:00;15,7;90,5;0;16;58
20/06/2011;08:00;16,6;87,5;0;15;60
20/06/2011;09:00;17,4;85;0,2;14;50
20/06/2011;10:00;17,6;85,5;0;15;66
20/06/2011;11:00;19,2;79;0;14;86
20/06/2011;12:00;20,2;77;0;14;96
20/06/2011;13:00;20,2;77,5;0;11;64
20/06/2011;14:00;20,4;76,5;0;11;52
20/06/2011;15:00;21,7;68;0;14;128
20/06/2011;16:00;20,8;72,5;0;12;48
20/06/2011;17:00;20,7;72,5;0;11;52
20/06/2011;18:00;20;77,5;0;8;20
20/06/2011;19:00;18,8;79,5;0;7;10
20/06/2011;20:00;16,9;85,5;0;6;0
20/06/2011;21:00;17;89;0;4;0
20/06/2011;22:00;17,2;85,5;0;6;0
20/06/2011;23:00;16,7;88;0;7;0
21/06/2011;00:00;16;90;0,2;6;0
21/06/2011;01:00;15,5;93;0;6;0
21/06/2011;02:00;15;94;0,2;4;0
21/06/2011;03:00;14,7;95;0,2;4;0
21/06/2011;04:00;14,7;95,5;0,6;6;2
21/06/2011;05:00;15;95,5;0,2;7;22
21/06/2011;06:00;16,1;91,5;0,2;10;66
21/06/2011;07:00;15,8;92,5;0,4;10;38
21/06/2011;08:00;17,3;90,5;0,2;11;100
21/06/2011;09:00;17,6;88,5;0;11;58
21/06/2011;10:00;18,9;86;0;11;66
21/06/2011;11:00;19,3;82,5;0;10;66
21/06/2011;12:00;19,9;79,5;0;10;82
21/06/2011;13:00;21,2;73,5;0;11;140
21/06/2011;14:00;21,9;71,5;0;12;126
21/06/2011;15:00;22,4;67,5;0;13;148
21/06/2011;16:00;22,4;68,5;0;11;80
21/06/2011;17:00;22,1;68,5;0;11;64
21/06/2011;18:00;21,2;74,5;0;6;18
21/06/2011;19:00;19,9;81;0;4;6
21/06/2011;20:00;19,6;81;0;5;0
21/06/2011;21:00;19,2;83,5;0;6;0
21/06/2011;22:00;18,5;84,5;0;6;0
21/06/2011;23:00;17,7;86,5;0;5;0
22/06/2011;00:00;17,4;88;0;6;0
22/06/2011;01:00;17,1;89;0;7;0
22/06/2011;02:00;16,2;91;0;7;0
22/06/2011;03:00;16,1;91,5;0;9;0
22/06/2011;04:00;15,6;92;0,6;3;4
22/06/2011;05:00;14;85,5;0,4;8;10
22/06/2011;06:00;12,8;92,5;4,2;3;6
22/06/2011;07:00;12,7;94,5;1,8;7;18
22/06/2011;08:00;12,6;95;1,4;8;38
22/06/2011;09:00;13;95;0,8;7;38
22/06/2011;10:00;14,8;95,5;0;7;58
22/06/2011;11:00;18,3;80;0;14;224
22/06/2011;12:00;19,9;55,5;0,2;18;268
22/06/2011;13:00;20,2;53,5;0;19;198
22/06/2011;14:00;21,3;46;0;20;202
22/06/2011;15:00;21;45,5;0;19;190
22/06/2011;16:00;20,7;47;0;20;136
22/06/2011;17:00;19,8;49;0;14;58
22/06/2011;18:00;18,3;59,5;0;11;18
22/06/2011;19:00;16,4;66,5;0;8;8
22/06/2011;20:00;14,9;72,5;0;9;0
22/06/2011;21:00;13,4;78,5;0;8;0
22/06/2011;22:00;13,2;81;0;7;0
22/06/2011;23:00;13,7;80;0;9;0
23/06/2011;00:00;13,5;83;0;7;0
23/06/2011;01:00;13,8;84;0;8;0
23/06/2011;02:00;13,3;84,5;0;9;0
23/06/2011;03:00;12,7;89;0;8;0
23/06/2011;04:00;12,8;89,5;0;8;2
23/06/2011;05:00;13,1;91,5;0;6;18
23/06/2011;06:00;14,1;82;0;7;56
23/06/2011;07:00;14,6;73,5;0;9;86
23/06/2011;08:00;15,6;69,5;0;11;158
23/06/2011;09:00;15,3;67;0;11;96
23/06/2011;10:00;15,4;67,5;0;13;58
23/06/2011;11:00;18,1;54;0;11;262
23/06/2011;12:00;18,4;48,5;0;14;150
23/06/2011;13:00;19,5;47,5;0;15;236
23/06/2011;14:00;20,1;38;0;17;262
23/06/2011;15:00;18,7;45;0;16;142
23/06/2011;16:00;18,9;45;0;15;130
23/06/2011;17:00;17,7;54,5;0;12;64
23/06/2011;18:00;17,9;55;0;11;28
23/06/2011;19:00;14,2;68,5;0;8;8
23/06/2011;20:00;12,4;74;0;5;0
23/06/2011;21:00;11,7;76;0;5;0
23/06/2011;22:00;10,9;78;0;5;0
23/06/2011;23:00;9,6;83,5;0;5;0
24/06/2011;00:00;10;84;0;2;0
24/06/2011;01:00;7,9;92;0;2;0
24/06/2011;02:00;8,6;92;0;3;0
24/06/2011;03:00;8,5;91;0;1;0
24/06/2011;04:00;9,6;90,5;0;3;16
24/06/2011;05:00;10,3;90,5;0;5;44
24/06/2011;06:00;12,3;85;0;6;84
24/06/2011;07:00;14,7;74,5;0;8;174
24/06/2011;08:00;15,9;64,5;0;9;192
24/06/2011;09:00;16,6;55;0;11;226
24/06/2011;10:00;17,5;47,5;0;10;268
24/06/2011;11:00;17,6;46;0;11;294
24/06/2011;12:00;18,1;43,5;0;11;178
24/06/2011;13:00;19,7;41,5;0;12;218
24/06/2011;14:00;20,2;39;0;12;252
24/06/2011;15:00;20,1;40;0;11;166
24/06/2011;16:00;18,7;44;0;9;94
24/06/2011;17:00;18,7;44,5;0;8;76
24/06/2011;18:00;17,8;52;0;6;24
24/06/2011;19:00;15,1;64,5;0;3;6
24/06/2011;20:00;13,8;73;0;2;0
24/06/2011;21:00;12,6;79;0;3;0
24/06/2011;22:00;12,1;85;0;2;0
24/06/2011;23:00;12,3;84;0;4;0
25/06/2011;00:00;12,1;84,5;0;3;0
25/06/2011;01:00;11,3;88;0;1;0
25/06/2011;02:00;10,6;91;0;2;0
25/06/2011;03:00;12;87;0;4;0
25/06/2011;04:00;13,3;78,5;0;6;6
25/06/2011;05:00;14;76;0;8;26
25/06/2011;06:00;17;68;0;8;108
25/06/2011;07:00;18,3;56;0;12;160
25/06/2011;08:00;19,3;51,5;0;13;142
25/06/2011;09:00;21,1;53,5;0;11;242
25/06/2011;10:00;22,5;55;0;10;238
25/06/2011;11:00;23,8;55;0;10;288
25/06/2011;12:00;25,1;54;0;10;302
25/06/2011;13:00;26;49,5;0;11;220
25/06/2011;14:00;24,9;52,5;0;10;176
25/06/2011;15:00;26,5;49;0;7;160
25/06/2011;16:00;26,3;48,5;0;5;112
25/06/2011;17:00;25,6;52;0;7;44
25/06/2011;18:00;24,3;58,5;0;4;16
25/06/2011;19:00;21,5;68;0;5;6
25/06/2011;20:00;20,6;72;0;3;0
25/06/2011;21:00;17,5;84,5;0;3;0
25/06/2011;22:00;17,5;86,5;0;1;0
25/06/2011;23:00;16,3;89,5;0;2;0
26/06/2011;00:00;14,9;91,5;0;2;0
26/06/2011;01:00;14,1;94;0;2;0
26/06/2011;02:00;13,8;95;0;2;0
26/06/2011;03:00;13,5;96;0;2;0
26/06/2011;04:00;14,9;96,5;0;2;16
26/06/2011;05:00;17,4;90,5;0;4;64
26/06/2011;06:00;21;79;0;6;118
26/06/2011;07:00;22,9;68;0;9;176
26/06/2011;08:00;24,7;59,5;0;9;230
26/06/2011;09:00;25,9;54;0;9;276
26/06/2011;10:00;27,1;49;0;10;304
26/06/2011;11:00;28,2;46;0;11;318
26/06/2011;12:00;29,4;41,5;0;11;314
26/06/2011;13:00;30,5;39,5;0;11;290
26/06/2011;14:00;30,7;33,5;0;12;258
26/06/2011;15:00;31,5;31;0;11;212
26/06/2011;16:00;31,2;31;0;10;160
26/06/2011;17:00;30,6;32;0;10;80
26/06/2011;18:00;28,7;40,5;0;7;12
26/06/2011;19:00;26;48,5;0;3;4
26/06/2011;20:00;23,5;57,5;0;3;0
26/06/2011;21:00;22,5;59;0;4;0
26/06/2011;22:00;21,4;64;0;3;0
26/06/2011;23:00;19,9;71,5;0;3;0
27/06/2011;00:00;18,5;78;0;2;0
27/06/2011;01:00;17,1;83,5;0;3;0
27/06/2011;02:00;16,3;88;0;2;0
27/06/2011;03:00;16,1;88;0;2;0
27/06/2011;04:00;17,8;86;0;1;16
27/06/2011;05:00;20,4;75,5;0;3;56
27/06/2011;06:00;23,5;65,5;0;7;110
27/06/2011;07:00;26,9;55,5;0;6;168
27/06/2011;08:00;30,4;46,5;0;5;210
27/06/2011;09:00;31,5;43,5;0;6;240
27/06/2011;10:00;34,3;33;0;9;292
27/06/2011;11:00;35,7;30;0;10;286
27/06/2011;12:00;36;29;0;10;306
27/06/2011;13:00;36,9;28;0;10;268
27/06/2011;14:00;36,1;29;0;12;246
27/06/2011;15:00;35,1;26,5;0;11;164
27/06/2011;16:00;36,1;22,5;0;9;148
27/06/2011;17:00;33,2;28;0;10;58
27/06/2011;18:00;31,3;33;0;6;26
27/06/2011;19:00;28,2;42;0;5;4
27/06/2011;20:00;26,4;50;0;5;0
27/06/2011;21:00;25,8;57,5;0;4;0
27/06/2011;22:00;24,3;63,5;0;2;0
27/06/2011;23:00;22,3;69,5;0;2;0
28/06/2011;00:00;21,4;76,5;0;1;0
28/06/2011;01:00;20,8;79,5;0;1;0
28/06/2011;02:00;24;67,5;0;9;0
28/06/2011;03:00;21,1;81,5;0,4;21;2
28/06/2011;04:00;20;88;1,8;12;2
28/06/2011;05:00;21,3;88;0,2;5;28
28/06/2011;06:00;21,9;86,5;0;4;48
28/06/2011;07:00;26,6;68;0;4;122
28/06/2011;08:00;29,6;50,5;0;12;224
28/06/2011;09:00;31,8;45;0;14;262
28/06/2011;10:00;33,5;38;0;14;284
28/06/2011;11:00;34;35,5;0;12;304
28/06/2011;12:00;32,9;42,5;0;11;200
28/06/2011;13:00;33,4;39;0;14;286
28/06/2011;14:00;30,6;46,5;0;15;122
28/06/2011;15:00;31,3;47;0;11;122
28/06/2011;16:00;31,2;47,5;0;11;132
28/06/2011;17:00;29,5;49;0;12;68
28/06/2011;18:00;26;67,5;0;15;16
28/06/2011;19:00;23;70;0;14;2
28/06/2011;20:00;19,5;86;0,2;14;2
28/06/2011;21:00;18,6;83,5;0;13;0
28/06/2011;22:00;17,6;83,5;0,2;12;0
28/06/2011;23:00;16,6;83,5;0;13;0
29/06/2011;00:00;16;81,5;0;14;0
29/06/2011;01:00;15,7;80;0;16;0
29/06/2011;02:00;14,1;84;0;13;0
29/06/2011;03:00;13,4;88;0;10;0
29/06/2011;04:00;13,2;89,5;0;8;10
29/06/2011;05:00;14,4;86;0;9;20
29/06/2011;06:00;15,3;81;0;11;38
29/06/2011;07:00;16,7;76;0;13;68
29/06/2011;08:00;18,6;63,5;0;14;200
29/06/2011;09:00;19,1;61;0;13;222
29/06/2011;10:00;20,1;56,5;0;10;220
29/06/2011;11:00;20,2;54;0;11;202
29/06/2011;12:00;22,2;46,5;0;10;194
29/06/2011;13:00;22;46,5;0;10;170
29/06/2011;14:00;21,9;45,5;0;12;230
29/06/2011;15:00;22,9;41,5;0;13;202
29/06/2011;16:00;22,4;42;0;13;104
29/06/2011;17:00;21,2;41;0;15;84
29/06/2011;18:00;19,5;45;0;14;24
29/06/2011;19:00;17,5;49,5;0;12;6
29/06/2011;20:00;15,9;56;0;9;0
29/06/2011;21:00;14;64;0;6;0
29/06/2011;22:00;14,1;61,5;0;5;0
29/06/2011;23:00;13,3;66,5;0;10;0
30/06/2011;00:00;11,9;71,5;0;10;0
30/06/2011;01:00;9,9;80,5;0;6;0
30/06/2011;02:00;9,4;83,5;0;6;0
30/06/2011;03:00;9,2;88;0;5;0
30/06/2011;04:00;9,2;91;0;4;18
30/06/2011;05:00;12;86,5;0;6;62
30/06/2011;06:00;14,3;77;0;8;120
30/06/2011;07:00;16,5;63,5;0;9;182
30/06/2011;08:00;18,7;47,5;0;6;248
30/06/2011;09:00;19,8;42;0;5;220
30/06/2011;10:00;19,6;37,5;0;7;262
30/06/2011;11:00;20,7;36,5;0;7;210
30/06/2011;12:00;20,8;33;0;6;256
30/06/2011;13:00;20,6;32,5;0;8;218
30/06/2011;14:00;21,2;34,5;0;8;228
30/06/2011;15:00;22;29,5;0;10;182
30/06/2011;16:00;21;36,5;0;8;84
30/06/2011;17:00;21,2;34;0;11;92
30/06/2011;18:00;19,6;40,5;0;12;16
30/06/2011;19:00;17,5;49;0;10;6
30/06/2011;20:00;16,2;55,5;0;10;0
30/06/2011;21:00;14,2;64,5;0;9;0
30/06/2011;22:00;12,5;71,5;0;6;0
30/06/2011;23:00;11,2;78;0;5;0
01/07/2011;00:00;11,2;78,5;0;6;0
01/07/2011;01:00;9,9;83,5;0;5;0
01/07/2011;02:00;9,8;83,5;0;5;0
01/07/2011;03:00;9,4;86;0;5;0
01/07/2011;04:00;10,6;87,5;0;7;14
01/07/2011;05:00;12,6;83,5;0;7;60
01/07/2011;06:00;14,4;78,5;0;9;112
01/07/2011;07:00;16,8;65,5;0;7;178
01/07/2011;08:00;18,5;53;0;8;228
01/07/2011;09:00;18,8;49,5;0;9;178
01/07/2011;10:00;20,4;41;0;9;228
01/07/2011;11:00;21,5;39,5;0;11;328
01/07/2011;12:00;22,5;34;0;11;252
01/07/2011;13:00;21,1;33,5;0;10;266
01/07/2011;14:00;21,5;35;0;10;208
01/07/2011;15:00;21,1;38;0;10;174
01/07/2011;16:00;21,8;38,5;0;8;102
01/07/2011;17:00;21;38,5;0;7;70
01/07/2011;18:00;19,5;43,5;0;5;22
01/07/2011;19:00;17,1;52;0;4;8
01/07/2011;20:00;15,6;57;0;5;0
01/07/2011;21:00;14;65;0;4;0
01/07/2011;22:00;12,9;70,5;0;5;0
01/07/2011;23:00;12,5;71,5;0;6;0
02/07/2011;00:00;11,4;77,5;0;6;0
02/07/2011;01:00;10,3;82,5;0;4;0
02/07/2011;02:00;9,7;85;0;5;0
02/07/2011;03:00;9,4;87;0;5;0
02/07/2011;04:00;9,8;86;0;6;8
02/07/2011;05:00;12,3;78,5;0;7;54
02/07/2011;06:00;14,7;69;0;9;116
02/07/2011;07:00;17;59,5;0;9;178
02/07/2011;08:00;18,1;51;0;10;234
02/07/2011;09:00;19,4;41,5;0;10;266
02/07/2011;10:00;20,5;36;0;12;290
02/07/2011;11:00;21,1;37;0;12;310
02/07/2011;12:00;21,8;31,5;0;12;312
02/07/2011;13:00;21,6;33,5;0;13;298
02/07/2011;14:00;21,1;35;0;13;264
02/07/2011;15:00;21;34,5;0;12;212
02/07/2011;16:00;20,8;36;0;10;154
02/07/2011;17:00;19,8;37,5;0;12;80
02/07/2011;18:00;18,5;42;0;8;14
02/07/2011;19:00;15,9;50;0;6;6
02/07/2011;20:00;14,3;58,5;0;5;0
02/07/2011;21:00;13,9;59;0;4;0
02/07/2011;22:00;11,7;65,5;0;4;0
02/07/2011;23:00;11,2;71;0;5;0
03/07/2011;00:00;10;75;0;4;0
03/07/2011;01:00;9,4;79;0;5;0
03/07/2011;02:00;8,4;83;0;5;0
03/07/2011;03:00;7,6;86,5;0;3;0
03/07/2011;04:00;9,1;86;0;5;14
03/07/2011;05:00;11,6;78,5;0;6;60
03/07/2011;06:00;13,8;69,5;0;10;122
03/07/2011;07:00;16,6;60;0;10;182
03/07/2011;08:00;18,1;52,5;0;11;240
03/07/2011;09:00;19,2;46;0;12;284
03/07/2011;10:00;20,7;40;0;11;316
03/07/2011;11:00;21,9;33,5;0;12;328
03/07/2011;12:00;22,6;32,5;0;13;328
03/07/2011;13:00;23,1;29,5;0;12;302
03/07/2011;14:00;23,5;29,5;0;13;266
03/07/2011;15:00;23,9;28;0;11;214
03/07/2011;16:00;23,2;26,5;0;13;164
03/07/2011;17:00;22,5;31;0;12;84
03/07/2011;18:00;21,2;39;0;11;16
03/07/2011;19:00;18,5;46,5;0;7;6
03/07/2011;20:00;16,2;55;0;5;0
03/07/2011;21:00;15,8;56;0;4;0
03/07/2011;22:00;12,9;69;0;5;0
03/07/2011;23:00;12,3;74;0;5;0
04/07/2011;00:00;12,2;76,5;0;5;0
04/07/2011;01:00;11,7;78,5;0;5;0
04/07/2011;02:00;10,9;84;0;5;0
04/07/2011;03:00;10,3;85,5;0;5;2
04/07/2011;04:00;11,7;83,5;0;4;14
04/07/2011;05:00;13,9;77,5;0;8;54
04/07/2011;06:00;16,5;68,5;0;8;134
04/07/2011;07:00;17,5;64,5;0;7;118
04/07/2011;08:00;21,4;52,5;0;8;262
04/07/2011;09:00;22,7;42;0;10;308
04/07/2011;10:00;24,2;37,5;0;9;320
04/07/2011;11:00;23,5;38;0;8;228
04/07/2011;12:00;25,6;33,5;0;6;302
04/07/2011;13:00;25,4;33;0;8;216
04/07/2011;14:00;26,3;32,5;0;8;276
04/07/2011;15:00;26,3;30;0;7;214
04/07/2011;16:00;26,7;30;0;7;154
04/07/2011;17:00;25,7;33;0;5;80
04/07/2011;18:00;24,2;40;0;5;14
04/07/2011;19:00;21,5;46;0;4;4
04/07/2011;20:00;18,7;54;0;2;0
04/07/2011;21:00;16,9;60,5;0;1;0
04/07/2011;22:00;15,4;66,5;0;1;0
04/07/2011;23:00;15;72;0;2;0
05/07/2011;00:00;14,4;74,5;0;3;0
05/07/2011;01:00;12,4;82;0;1;0
05/07/2011;02:00;11,4;86;0;0;0
05/07/2011;03:00;11;89;0;1;0
05/07/2011;04:00;12,2;84,5;0;1;12
05/07/2011;05:00;16,1;74;0;2;56
05/07/2011;06:00;20,2;62;0;3;110
05/07/2011;07:00;24;44;0;7;174
05/07/2011;08:00;25,9;37;0;9;228
05/07/2011;09:00;27,8;27,5;0;10;272
05/07/2011;10:00;28,4;26;0;10;300
05/07/2011;11:00;29,5;23,5;0;11;314
05/07/2011;12:00;30,2;23;0;11;310
05/07/2011;13:00;30,6;21,5;0;13;288
05/07/2011;14:00;30,8;21,5;0;13;232
05/07/2011;15:00;30,3;22,5;0;13;158
05/07/2011;16:00;29,1;23,5;0;14;112
05/07/2011;17:00;27,4;26;0;13;42
05/07/2011;18:00;25,9;29,5;0;12;18
05/07/2011;19:00;20;53,5;0;21;4
05/07/2011;20:00;16,5;80;0;15;0
05/07/2011;21:00;15,9;87;0;8;0
05/07/2011;22:00;15,4;89,5;0;6;0
05/07/2011;23:00;14,9;92,5;0;6;0
06/07/2011;00:00;14,9;93,5;0;8;0
06/07/2011;01:00;14,2;94,5;0;7;0
06/07/2011;02:00;14,9;95,5;0;7;0
06/07/2011;03:00;15,4;92;0;9;0
06/07/2011;04:00;15,3;91;0;10;6
06/07/2011;05:00;15,6;88;0;11;16
06/07/2011;06:00;17,1;80,5;0;14;74
06/07/2011;07:00;18,5;64,5;0;16;122
06/07/2011;08:00;19,4;55,5;0;18;220
06/07/2011;09:00;18,1;67;0;17;118
06/07/2011;10:00;19,9;53;0;15;176
06/07/2011;11:00;20,9;51;0;15;236
06/07/2011;12:00;18,6;74,5;2,2;10;130
06/07/2011;13:00;21,2;55;0;9;184
06/07/2011;14:00;21,5;49,5;0;10;106
06/07/2011;15:00;21,9;47;0;11;76
06/07/2011;16:00;21,8;45,5;0;9;50
06/07/2011;17:00;20,5;49,5;0;11;26
06/07/2011;18:00;19,3;51;0;9;14
06/07/2011;19:00;18;58,5;0;9;6
06/07/2011;20:00;15,3;70,5;0;4;0
06/07/2011;21:00;14,3;72,5;0;6;0
06/07/2011;22:00;13,5;75,5;0;5;0
06/07/2011;23:00;13,1;75,5;0;7;0
07/07/2011;00:00;11,2;80;0;6;0
07/07/2011;01:00;11,6;78,5;0;5;0
07/07/2011;02:00;10,8;81;0;8;0
07/07/2011;03:00;9,6;88;0;5;0
07/07/2011;04:00;11,3;87;0;6;14
07/07/2011;05:00;13,6;81;0;10;58
07/07/2011;06:00;16,2;73,5;0;13;116
07/07/2011;07:00;18;63,5;0;13;178
07/07/2011;08:00;19,2;55,5;0;14;212
07/07/2011;09:00;20,5;49;0;14;220
07/07/2011;10:00;21;45,5;0;16;236
07/07/2011;11:00;22,3;43,5;0;15;238
07/07/2011;12:00;22,1;42,5;0;14;182
07/07/2011;13:00;23,2;42;0;12;196
07/07/2011;14:00;22,1;45;0;14;90
07/07/2011;15:00;21,3;54;0;17;74
07/07/2011;16:00;20,6;52,5;0;16;66
07/07/2011;17:00;20,6;53;0;14;28
07/07/2011;18:00;15,5;82,5;2,2;14;22
07/07/2011;19:00;14,9;89;0;7;6
07/07/2011;20:00;13,9;88,5;0;6;0
07/07/2011;21:00;13,8;84,5;0;8;0
07/07/2011;22:00;13,6;83;0;10;0
07/07/2011;23:00;13,5;83,5;0;10;0
08/07/2011;00:00;12,6;86;0;10;0
08/07/2011;01:00;12,5;88;0;11;0
08/07/2011;02:00;12,3;89,5;0;11;0
08/07/2011;03:00;12,3;90;0;10;0
08/07/2011;04:00;12,9;89;0;12;12
08/07/2011;05:00;14,4;87;0;12;56
08/07/2011;06:00;15,7;80,5;0;16;104
08/07/2011;07:00;18,1;69,5;0;16;152
08/07/2011;08:00;18,8;61;0;16;176
08/07/2011;09:00;18,8;59;0;18;164
08/07/2011;10:00;20,9;46;0;18;208
08/07/2011;11:00;21,9;46,5;0;18;186
08/07/2011;12:00;21,6;47;0;17;166
08/07/2011;13:00;22,4;46,5;0;15;118
08/07/2011;14:00;22,5;44,5;0;16;166
08/07/2011;15:00;22,1;47,5;0;18;136
08/07/2011;16:00;21,4;49;0;16;82
08/07/2011;17:00;20,8;51;0;14;36
08/07/2011;18:00;20,1;52,5;0;12;18
08/07/2011;19:00;18,9;57,5;0;8;4
08/07/2011;20:00;18,7;59,5;0;6;0
08/07/2011;21:00;18;65,5;0;4;0
08/07/2011;22:00;16,3;81,5;0,2;2;0
08/07/2011;23:00;15,9;84;0;1;0
09/07/2011;00:00;16,1;81;0;4;0
09/07/2011;01:00;16,3;79;0;3;0
09/07/2011;02:00;16,8;77,5;0;14;0
09/07/2011;03:00;16,2;79,5;0;15;0
09/07/2011;04:00;16,5;71;0;18;6
09/07/2011;05:00;16,8;73;0;18;26
09/07/2011;06:00;17,1;73;0;20;102
09/07/2011;07:00;17;73,5;0;17;68
09/07/2011;08:00;17,3;67,5;0;15;94
09/07/2011;09:00;18;66;0;13;122
09/07/2011;10:00;20,1;54;0;12;142
09/07/2011;11:00;20,4;48,5;0;13;142
09/07/2011;12:00;20,2;49,5;0;12;132
09/07/2011;13:00;20,8;47,5;0;12;112
09/07/2011;14:00;21,3;46,5;0;10;128
09/07/2011;15:00;21,5;45,5;0;10;86
09/07/2011;16:00;21,6;45,5;0;8;78
09/07/2011;17:00;21,4;46,5;0;8;56
09/07/2011;18:00;20,4;51,5;0;4;22
09/07/2011;19:00;18,2;60,5;0;3;4
09/07/2011;20:00;16,6;67,5;0;5;0
09/07/2011;21:00;15,4;72;0;3;0
09/07/2011;22:00;15,1;72;0;2;0
09/07/2011;23:00;13,8;78;0;4;0
10/07/2011;00:00;13;82,5;0;3;0
10/07/2011;01:00;13,5;81,5;0;4;0
10/07/2011;02:00;12,9;83,5;0;2;0
10/07/2011;03:00;13,6;81;0;3;0
10/07/2011;04:00;14,5;81;0;1;4
10/07/2011;05:00;15,1;78,5;0;2;10
10/07/2011;06:00;16,4;75;0;2;30
10/07/2011;07:00;16,6;83;0,6;2;30
10/07/2011;08:00;19,5;67,5;0;5;126
10/07/2011;09:00;21;57,5;0;8;106
10/07/2011;10:00;22,3;49,5;0;7;188
10/07/2011;11:00;22,4;48,5;0;8;120
10/07/2011;12:00;23,1;44,5;0;11;176
10/07/2011;13:00;24,1;41,5;0;14;260
10/07/2011;14:00;23,8;41;0;14;222
10/07/2011;15:00;22,7;43,5;0;13;116
10/07/2011;16:00;23,2;40;0;11;122
10/07/2011;17:00;22;45;0;7;74
10/07/2011;18:00;21,9;47,5;0;4;16
10/07/2011;19:00;18,9;59,5;0;5;4
10/07/2011;20:00;16,7;67;0;5;0
10/07/2011;21:00;16,9;73;0;4;0
10/07/2011;22:00;16,4;74,5;0;4;0
10/07/2011;23:00;15,2;78,5;0;5;0
11/07/2011;00:00;14,7;80,5;0;6;0
11/07/2011;01:00;13,8;83,5;0;7;0
11/07/2011;02:00;13,1;83;0;5;0
11/07/2011;03:00;12,5;80,5;0;6;0
11/07/2011;04:00;13,4;76;0;7;10
11/07/2011;05:00;15,3;71;0;8;54
11/07/2011;06:00;17,2;66,5;0;10;112
11/07/2011;07:00;19,4;62;0;10;172
11/07/2011;08:00;21,4;60,5;0;10;226
11/07/2011;09:00;23,5;51;0;8;274
11/07/2011;10:00;23,8;47,5;0;6;236
11/07/2011;11:00;25,2;43,5;0;7;280
11/07/2011;12:00;25,8;39,5;0;8;270
11/07/2011;13:00;26,8;38;0;7;262
11/07/2011;14:00;27,8;35,5;0;7;204
11/07/2011;15:00;27,1;36,5;0;7;154
11/07/2011;16:00;27,1;37,5;0;7;102
11/07/2011;17:00;26,6;41,5;0;9;86
11/07/2011;18:00;25,2;45;0;8;14
11/07/2011;19:00;22,1;53,5;0;7;4
11/07/2011;20:00;21,2;59;0;6;0
11/07/2011;21:00;19,4;65;0;7;0
11/07/2011;22:00;19,4;63,5;0;8;0
11/07/2011;23:00;17,5;70,5;0;6;0
12/07/2011;00:00;16,8;73;0;5;0
12/07/2011;01:00;15,8;76,5;0;5;0
12/07/2011;02:00;15;79,5;0;6;0
12/07/2011;03:00;15,6;78;0;8;0
12/07/2011;04:00;16,1;78;0;9;4
12/07/2011;05:00;17,7;72,5;0;11;32
12/07/2011;06:00;18,2;71,5;0;11;32
12/07/2011;07:00;16,3;86;2,8;10;2
12/07/2011;08:00;15,5;93,5;5,8;6;6
12/07/2011;09:00;17,4;92;0,6;14;82
12/07/2011;10:00;20,7;78;0;13;264
12/07/2011;11:00;22,5;68,5;0;13;310
12/07/2011;12:00;24,1;64;0;12;272
12/07/2011;13:00;24,7;59,5;0;8;166
12/07/2011;14:00;25;58;0;10;122
12/07/2011;15:00;24,8;55;0;11;154
12/07/2011;16:00;23,7;61,5;0;10;96
12/07/2011;17:00;22,5;66,5;0;14;50
12/07/2011;18:00;20,2;74;0;15;20
12/07/2011;19:00;19,2;77;0;12;2
12/07/2011;20:00;17,7;82;0;14;0
