Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2012;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
27/03/2013;21:00;2,1;72,5;0;4;0
27/03/2013;22:00;1,6;74;0;3;0
27/03/2013;23:00;-0,1;78;0;2;0
28/03/2013;00:00;-1,7;80;0;3;0
28/03/2013;01:00;-2,1;84,5;0;2;0
28/03/2013;02:00;-2,2;88,5;0;1;0
28/03/2013;03:00;-1,5;92,5;0;4;0
28/03/2013;04:00;-0,8;89,5;0;7;0
28/03/2013;05:00;-0,7;91,5;0;5;0
28/03/2013;06:00;0,1;88;0;5;6
28/03/2013;07:00;1,2;84,5;0;5;36
28/03/2013;08:00;3,8;74,5;0;6;114
28/03/2013;09:00;4,3;66;0;10;168
28/03/2013;10:00;4,5;61;0;8;124
28/03/2013;11:00;5,1;61;0;8;76
28/03/2013;12:00;4,7;62;0;9;104
28/03/2013;13:00;6,2;60,5;0;10;140
28/03/2013;14:00;5,6;60;0;12;116
28/03/2013;15:00;5,3;61;0;10;86
28/03/2013;16:00;4;71;0;11;48
28/03/2013;17:00;3,2;76;0;5;16
28/03/2013;18:00;2,2;76,5;0;4;0
28/03/2013;19:00;1;81,5;0;5;0
28/03/2013;20:00;0;83;0;4;0
28/03/2013;21:00;0,3;82,5;0;5;0
28/03/2013;22:00;-1,4;87;0;2;0
28/03/2013;23:00;-2,4;91;0;1;0
29/03/2013;00:00;-2,7;94;0;1;0
29/03/2013;01:00;-2,7;95,5;0;1;0
29/03/2013;02:00;-2,4;96,5;0;4;0
29/03/2013;03:00;-2,4;96,5;0;5;0
29/03/2013;04:00;-2,9;95;0;4;0
29/03/2013;05:00;-2,8;94,5;0;4;2
29/03/2013;06:00;-1,9;94;0;1;20
29/03/2013;07:00;-0,2;89,5;0;5;72
29/03/2013;08:00;1,5;79;0;10;138
29/03/2013;09:00;3,2;70,5;0;10;190
29/03/2013;10:00;3,9;68;0;10;146
29/03/2013;11:00;5,1;65;0;8;154
29/03/2013;12:00;5,9;60,5;0;8;158
29/03/2013;13:00;5,8;61;0;8;166
29/03/2013;14:00;6,2;59,5;0;12;114
29/03/2013;15:00;6,8;59,5;0;10;90
29/03/2013;16:00;6,3;58;0;10;64
29/03/2013;17:00;5,4;58,5;0;11;16
29/03/2013;18:00;5,1;59,5;0;9;2
29/03/2013;19:00;4,7;62,5;0;8;0
29/03/2013;20:00;3,8;70;0;10;0
29/03/2013;21:00;3;72,5;0;13;0
29/03/2013;22:00;2,4;75;0;14;0
29/03/2013;23:00;2,1;76;0;12;0
30/03/2013;00:00;1,8;76;0;11;0
30/03/2013;01:00;1,5;76,5;0;12;0
30/03/2013;02:00;1,3;76;0;12;0
30/03/2013;03:00;1;76,5;0;12;0
30/03/2013;04:00;0,7;78;0;12;0
30/03/2013;05:00;0,6;78,5;0;14;0
30/03/2013;06:00;0,9;78;0;12;16
30/03/2013;07:00;1,7;76,5;0;12;40
30/03/2013;08:00;1,7;75,5;0;14;42
30/03/2013;09:00;2,4;73;0;13;72
30/03/2013;10:00;2,5;78;0;14;78
30/03/2013;11:00;3,5;74,5;0;14;100
30/03/2013;12:00;3,7;71,5;0;13;76
30/03/2013;13:00;3,7;71;0;13;66
30/03/2013;14:00;3;86,5;0,2;14;54
30/03/2013;15:00;4,5;74,5;0;10;58
30/03/2013;16:00;4,6;65;0;12;30
30/03/2013;17:00;4,3;66,5;0;12;12
30/03/2013;18:00;2,7;68;0;10;2
30/03/2013;19:00;2,5;67;0;9;0
30/03/2013;20:00;1,7;69;0;13;0
30/03/2013;21:00;1,1;70,5;0;10;0
30/03/2013;22:00;0,4;72,5;0;8;0
30/03/2013;23:00;0;74;0;8;0
31/03/2013;00:00;-0,1;73,5;0;7;0
31/03/2013;01:00;-0,5;77;0;8;0
31/03/2013;02:00;-0,8;81;0;8;0
31/03/2013;03:00;-1,8;85,5;0;6;0
31/03/2013;04:00;-2,2;89,5;0;7;0
31/03/2013;05:00;-2,5;93;0;5;2
31/03/2013;06:00;-1,3;92;0;8;36
31/03/2013;07:00;0,1;86,5;0;9;90
31/03/2013;08:00;1,9;78,5;0;11;152
31/03/2013;09:00;2,9;71,5;0;13;170
31/03/2013;10:00;4;60,5;0;13;222
31/03/2013;11:00;5,2;58,5;0;10;192
31/03/2013;12:00;5,9;54,5;0;10;164
31/03/2013;13:00;5,8;54;0;9;136
31/03/2013;14:00;5,8;53;0;11;148
31/03/2013;15:00;6;51,5;0;11;98
31/03/2013;16:00;5,4;54;0;12;80
31/03/2013;17:00;4,5;54;0;12;28
31/03/2013;18:00;3,5;61,5;0;8;2
31/03/2013;19:00;2,8;64,5;0;8;0
31/03/2013;20:00;1,9;65;0;8;0
31/03/2013;21:00;1,4;70,5;0;9;0
31/03/2013;22:00;0,5;73,5;0;8;0
31/03/2013;23:00;0,1;76,5;0;10;0
01/04/2013;00:00;-0,8;80;0;8;0
01/04/2013;01:00;-1;79;0;9;0
01/04/2013;02:00;-1,5;82;0;8;0
01/04/2013;03:00;-1,8;83,5;0;9;0
01/04/2013;04:00;-2,4;86,5;0;9;0
01/04/2013;05:00;-2;86,5;0;10;2
01/04/2013;06:00;-0,5;82;0;13;38
01/04/2013;07:00;1,5;74,5;0;15;98
01/04/2013;08:00;3,4;64,5;0;17;158
01/04/2013;09:00;4,9;57;0;19;208
01/04/2013;10:00;6,3;50,5;0;18;244
01/04/2013;11:00;7,3;47,5;0;18;260
01/04/2013;12:00;7,9;47;0;19;258
01/04/2013;13:00;8,4;47,5;0;19;234
01/04/2013;14:00;8,9;45;0;19;194
01/04/2013;15:00;8,8;44,5;0;17;138
01/04/2013;16:00;8,5;45,5;0;18;78
01/04/2013;17:00;7,5;47,5;0;16;26
01/04/2013;18:00;6,1;53,5;0;12;2
01/04/2013;19:00;5,2;57;0;12;0
01/04/2013;20:00;4,5;58;0;13;0
01/04/2013;21:00;3,7;60,5;0;13;0
01/04/2013;22:00;2,7;64;0;10;0
01/04/2013;23:00;1,8;67;0;8;0
02/04/2013;00:00;1,2;69;0;8;0
02/04/2013;01:00;0,5;71,5;0;9;0
02/04/2013;02:00;0,1;73;0;10;0
02/04/2013;03:00;-0,7;76;0;10;0
02/04/2013;04:00;-0,8;77;0;9;0
02/04/2013;05:00;-0,8;77,5;0;12;2
02/04/2013;06:00;0,6;72,5;0;13;44
02/04/2013;07:00;2,1;66;0;17;104
02/04/2013;08:00;3,9;61;0;17;166
02/04/2013;09:00;4,8;55;0;17;218
02/04/2013;10:00;6,4;49,5;0;19;250
02/04/2013;11:00;7,7;43,5;0;20;266
02/04/2013;12:00;9;42,5;0;19;260
02/04/2013;13:00;9,3;39,5;0;20;234
02/04/2013;14:00;9,7;37,5;0;16;196
02/04/2013;15:00;9,6;38;0;17;138
02/04/2013;16:00;9,1;38,5;0;16;86
02/04/2013;17:00;8,1;40,5;0;13;30
02/04/2013;18:00;6,5;48;0;9;2
02/04/2013;19:00;5,3;53;0;9;0
02/04/2013;20:00;4,9;55,5;0;10;0
02/04/2013;21:00;3,7;60,5;0;10;0
02/04/2013;22:00;2,9;63;0;9;0
02/04/2013;23:00;1,3;68;0;8;0
03/04/2013;00:00;1,1;69,5;0;7;0
03/04/2013;01:00;0,4;71,5;0;6;0
03/04/2013;02:00;0,2;74;0;7;0
03/04/2013;03:00;0;74;0;7;0
03/04/2013;04:00;-0,4;76;0;6;0
03/04/2013;05:00;-0,8;76,5;0;6;4
03/04/2013;06:00;0,5;76,5;0;6;38
03/04/2013;07:00;2,6;68;0;10;96
03/04/2013;08:00;4,2;64;0;12;156
03/04/2013;09:00;6;58;0;11;208
03/04/2013;10:00;7,2;50,5;0;12;244
03/04/2013;11:00;8,2;41;0;13;260
03/04/2013;12:00;8,3;39;0;11;228
03/04/2013;13:00;8,5;43;0;13;152
03/04/2013;14:00;8,4;45,5;0;13;120
03/04/2013;15:00;8,5;48,5;0;16;112
03/04/2013;16:00;7,4;54;0;17;76
03/04/2013;17:00;6,3;59;0;14;24
03/04/2013;18:00;5,4;63,5;0;11;2
03/04/2013;19:00;5;66;0;9;0
03/04/2013;20:00;4,4;69,5;0;10;0
03/04/2013;21:00;4,2;71,5;0;10;0
03/04/2013;22:00;3,5;75,5;0;11;0
03/04/2013;23:00;2,9;77,5;0;11;0
04/04/2013;00:00;2,6;80;0;11;0
04/04/2013;01:00;2,4;81,5;0;13;0
04/04/2013;02:00;2,2;83,5;0;14;0
04/04/2013;03:00;2;84,5;0;14;0
04/04/2013;04:00;1,9;83;0;15;0
04/04/2013;05:00;2;81,5;0;14;2
04/04/2013;06:00;2,5;76,5;0;13;16
04/04/2013;07:00;3,2;72;0;17;38
04/04/2013;08:00;3,8;69,5;0;20;70
04/04/2013;09:00;5,5;66,5;0;20;116
04/04/2013;10:00;6,4;63,5;0;21;164
04/04/2013;11:00;7,1;60;0;20;88
04/04/2013;12:00;6,8;63;0;20;64
04/04/2013;13:00;7,2;60,5;0;19;58
04/04/2013;14:00;7,2;61,5;0;20;38
04/04/2013;15:00;7,8;53,5;0;18;26
04/04/2013;16:00;7,7;54;0;19;18
04/04/2013;17:00;6,4;69;0;17;6
04/04/2013;18:00;6,5;70;0;17;2
04/04/2013;19:00;6,7;64;0;19;0
04/04/2013;20:00;7;59;0;18;0
04/04/2013;21:00;6,5;61,5;0;18;0
04/04/2013;22:00;6,1;62;0;16;0
04/04/2013;23:00;6;63,5;0;15;0
05/04/2013;00:00;5,7;64,5;0;16;0
05/04/2013;01:00;5,5;66;0;16;0
05/04/2013;02:00;5,3;67,5;0;13;0
05/04/2013;03:00;5;69;0;13;0
05/04/2013;04:00;4,6;72;0;11;0
05/04/2013;05:00;4;75,5;0;12;0
05/04/2013;06:00;3,8;79;0;14;16
05/04/2013;07:00;4;80,5;0;13;28
05/04/2013;08:00;4;82,5;0,4;12;34
05/04/2013;09:00;5;77;0,2;10;54
05/04/2013;10:00;4,7;84,5;0,2;9;54
05/04/2013;11:00;5,5;83,5;0;6;42
05/04/2013;12:00;7,4;71;0;6;54
05/04/2013;13:00;8;65,5;0;10;84
05/04/2013;14:00;8,1;65;0;12;76
05/04/2013;15:00;8,1;64;0;10;40
05/04/2013;16:00;8,2;62;0;10;26
05/04/2013;17:00;7,6;62,5;0;11;16
05/04/2013;18:00;7;65;0;9;0
05/04/2013;19:00;5,9;69;0;15;0
05/04/2013;20:00;4,8;71,5;0;17;0
05/04/2013;21:00;4;74,5;0;15;0
05/04/2013;22:00;3,5;76;0;15;0
05/04/2013;23:00;3;78;0;14;0
06/04/2013;00:00;2,7;80,5;0;13;0
06/04/2013;01:00;2,7;79,5;0;12;0
06/04/2013;02:00;2,6;79;0;13;0
06/04/2013;03:00;2,5;79,5;0;13;0
06/04/2013;04:00;2,5;79,5;0;11;0
06/04/2013;05:00;2,6;80,5;0;10;2
06/04/2013;06:00;3;81;0;12;16
06/04/2013;07:00;3,9;78,5;0;17;68
06/04/2013;08:00;4,8;73;0;18;104
06/04/2013;09:00;6,2;66;0;15;100
06/04/2013;10:00;6,1;65,5;0;17;82
06/04/2013;11:00;6;65;0;17;74
06/04/2013;12:00;6,4;64;0;15;54
06/04/2013;13:00;7,2;61;0;14;68
06/04/2013;14:00;7,4;60;0;16;64
06/04/2013;15:00;7,2;60,5;0;17;60
06/04/2013;16:00;7;61;0;15;38
06/04/2013;17:00;6,5;65;0;16;10
06/04/2013;18:00;6,2;65,5;0;11;0
06/04/2013;19:00;5,4;68,5;0;11;0
06/04/2013;20:00;4,3;73;0;8;0
06/04/2013;21:00;3,2;76;0;7;0
06/04/2013;22:00;3,1;78,5;0;5;0
06/04/2013;23:00;2,3;80,5;0;5;0
07/04/2013;00:00;1,8;83,5;0;6;0
07/04/2013;01:00;1,1;86,5;0;5;0
07/04/2013;02:00;1;89;0;5;0
07/04/2013;03:00;0,6;87,5;0;7;0
07/04/2013;04:00;0;90;0;6;0
07/04/2013;05:00;-0,3;91,5;0;4;6
07/04/2013;06:00;1,5;87;0;7;50
07/04/2013;07:00;3,7;78,5;0;10;110
07/04/2013;08:00;5,7;72,5;0;9;174
07/04/2013;09:00;7,1;64;0;8;222
07/04/2013;10:00;8,7;56;0;11;238
07/04/2013;11:00;9,5;50,5;0;11;266
07/04/2013;12:00;10,1;49;0;13;264
07/04/2013;13:00;10;47;0;12;224
07/04/2013;14:00;10,1;47;0;10;166
07/04/2013;15:00;9,7;47;0;10;98
07/04/2013;16:00;9,3;48;0;11;54
07/04/2013;17:00;8,7;49,5;0;11;20
07/04/2013;18:00;8,2;52;0;8;2
07/04/2013;19:00;7,7;56;0;5;0
07/04/2013;20:00;7,1;58,5;0;8;0
07/04/2013;21:00;6,7;60;0;9;0
07/04/2013;22:00;6,2;63,5;0;8;0
07/04/2013;23:00;6,1;66;0;7;0
08/04/2013;00:00;5,1;68,5;0;6;0
08/04/2013;01:00;4,4;70,5;0;6;0
08/04/2013;02:00;4,4;72,5;0;3;0
08/04/2013;03:00;4,4;73;0;3;0
08/04/2013;04:00;4,1;75;0;3;0
08/04/2013;05:00;4,3;74;0;3;2
08/04/2013;06:00;4,4;76;0;5;10
08/04/2013;07:00;5,3;75;0;4;32
08/04/2013;08:00;7,5;66,5;0;3;90
08/04/2013;09:00;8,1;63,5;0;5;158
08/04/2013;10:00;7,9;67,5;0;10;98
08/04/2013;11:00;8,5;68,5;0;10;112
08/04/2013;12:00;8,9;69,5;0;10;132
08/04/2013;13:00;8,8;71;0;9;94
08/04/2013;14:00;9;71,5;0;11;82
08/04/2013;15:00;9,3;73;0;9;86
08/04/2013;16:00;9,4;67;0;7;76
08/04/2013;17:00;8,3;71,5;0;7;30
08/04/2013;18:00;7,3;76,5;0;4;2
08/04/2013;19:00;6,5;79;0;4;0
08/04/2013;20:00;6,5;83,5;0;8;0
08/04/2013;21:00;6,5;89;0;10;0
08/04/2013;22:00;6,7;88,5;0;12;0
08/04/2013;23:00;6,5;88,5;0;12;0
09/04/2013;00:00;5,8;93,5;0;12;0
09/04/2013;01:00;5,7;95;0;11;0
09/04/2013;02:00;5,9;93,5;0;12;0
09/04/2013;03:00;5,6;93,5;1,8;16;0
09/04/2013;04:00;5,5;95;0,8;17;0
09/04/2013;05:00;6,1;96,5;0,8;18;2
09/04/2013;06:00;7,1;96;0;17;16
09/04/2013;07:00;7,9;90,5;0;18;50
09/04/2013;08:00;9,3;86;0;20;106
09/04/2013;09:00;11;78;0;22;136
09/04/2013;10:00;10,1;75,5;0,2;23;142
09/04/2013;11:00;8,3;85,5;1,4;16;52
09/04/2013;12:00;9,3;81,5;0;18;66
09/04/2013;13:00;9,3;88;2;20;30
09/04/2013;14:00;9;92,5;2,2;21;56
09/04/2013;15:00;10,7;88;0,8;19;92
09/04/2013;16:00;11,3;84;0;21;72
09/04/2013;17:00;10,3;88;0;17;26
09/04/2013;18:00;9,7;87,5;0;16;2
09/04/2013;19:00;9,1;88,5;0;19;0
09/04/2013;20:00;8,4;93;2,6;21;0
09/04/2013;21:00;8,7;94;2;17;0
09/04/2013;22:00;8,8;87,5;0;18;0
09/04/2013;23:00;8,6;88;0;20;0
10/04/2013;00:00;8,4;89;0;20;0
10/04/2013;01:00;8,5;87;0;22;0
10/04/2013;02:00;7,9;90,5;0;20;0
10/04/2013;03:00;8,2;87,5;0;20;0
10/04/2013;04:00;7,9;88,5;0;18;0
10/04/2013;05:00;7,2;92,5;0;18;8
10/04/2013;06:00;8,3;92;0;16;52
10/04/2013;07:00;9,2;88;0;18;94
10/04/2013;08:00;9,9;84;0;17;76
10/04/2013;09:00;11,1;81,5;0;16;102
10/04/2013;10:00;12,1;74,5;0;16;110
10/04/2013;11:00;11,8;76;0;20;176
10/04/2013;12:00;12;74;0;15;110
10/04/2013;13:00;11,3;74;0;15;130
10/04/2013;14:00;11,5;78;0;14;98
10/04/2013;15:00;11,6;78,5;0,2;14;56
10/04/2013;16:00;10,5;89,5;1;11;10
10/04/2013;17:00;10,3;93,5;1,2;12;6
10/04/2013;18:00;9,8;94,5;1,8;14;0
10/04/2013;19:00;9,9;96,5;2,8;20;0
10/04/2013;20:00;10,4;97,5;0,8;21;0
10/04/2013;21:00;10,8;97,5;0,6;21;0
10/04/2013;22:00;11,5;98;0,2;22;0
10/04/2013;23:00;12,1;97,5;0;24;0
11/04/2013;00:00;12,3;95,5;0;25;0
11/04/2013;01:00;12,2;95;0;24;0
11/04/2013;02:00;12,4;95,5;0;23;0
11/04/2013;03:00;11,9;95;0;22;0
11/04/2013;04:00;11,9;95;0;18;0
11/04/2013;05:00;11,3;93;0;15;6
11/04/2013;06:00;10,7;87,5;0;17;30
11/04/2013;07:00;10,9;86,5;0;16;50
11/04/2013;08:00;11,4;84;0;17;96
11/04/2013;09:00;12,3;82,5;0;12;140
11/04/2013;10:00;11,8;85;0;10;82
11/04/2013;11:00;11,2;91,5;0,2;11;34
11/04/2013;12:00;11,6;95;0,6;8;50
11/04/2013;13:00;12,6;94;0;9;72
11/04/2013;14:00;12,4;94;1,2;8;30
11/04/2013;15:00;11,8;96,5;5,8;6;16
11/04/2013;16:00;11,8;97;0,2;5;20
11/04/2013;17:00;11,4;96,5;1;7;6
11/04/2013;18:00;11,3;97;0;11;0
11/04/2013;19:00;10,8;96;0;14;0
11/04/2013;20:00;10,1;89;0,2;15;0
11/04/2013;21:00;9,9;95;0;12;0
11/04/2013;22:00;9,3;95;0;16;0
11/04/2013;23:00;8,8;94,5;0;18;0
12/04/2013;00:00;8,7;95;0;18;0
12/04/2013;01:00;9,1;93;0;17;0
12/04/2013;02:00;8,6;92,5;0;18;0
12/04/2013;03:00;8,3;94,5;0;19;0
12/04/2013;04:00;8,3;94;0;18;0
12/04/2013;05:00;8,9;92,5;0;18;10
12/04/2013;06:00;9,8;88,5;0;23;22
12/04/2013;07:00;10,9;83,5;0;24;80
12/04/2013;08:00;10,5;86;0;26;70
12/04/2013;09:00;12,3;79;0,2;25;84
12/04/2013;10:00;12,3;74,5;0;26;126
12/04/2013;11:00;12,2;74,5;0;26;168
12/04/2013;12:00;12,8;77,5;0;25;150
12/04/2013;13:00;13,3;75,5;0;26;160
12/04/2013;14:00;14,1;73,5;0,2;21;128
12/04/2013;15:00;13,5;69;0;26;160
12/04/2013;16:00;12,6;74;0;26;108
12/04/2013;17:00;7,5;71,5;1,8;23;24
12/04/2013;18:00;9,4;78,5;1,4;17;6
12/04/2013;19:00;8,4;82;0;15;0
12/04/2013;20:00;8,5;86,5;0;10;0
12/04/2013;21:00;8,6;89,5;0;9;0
12/04/2013;22:00;8,2;88;0;8;0
12/04/2013;23:00;7,8;88;0;13;0
13/04/2013;00:00;7,4;90;0;15;0
13/04/2013;01:00;6,7;94;0;12;0
13/04/2013;02:00;6,5;95,5;0;13;0
13/04/2013;03:00;6,1;96,5;0;12;0
13/04/2013;04:00;7,3;96;0;11;0
13/04/2013;05:00;7,5;95,5;0;12;2
13/04/2013;06:00;7,9;95,5;0;10;22
13/04/2013;07:00;8,5;94;0;11;60
13/04/2013;08:00;10,1;89,5;0;13;84
13/04/2013;09:00;11,2;84,5;0;14;126
13/04/2013;10:00;12,1;81;0;16;142
13/04/2013;11:00;13,5;73,5;0;15;148
13/04/2013;12:00;13,6;72;0;15;96
13/04/2013;13:00;14,3;70,5;0;15;78
13/04/2013;14:00;14,6;70,5;0;15;86
13/04/2013;15:00;13,3;79;0,2;15;32
13/04/2013;16:00;13,5;82;0,2;11;40
13/04/2013;17:00;13,1;82;0;10;10
13/04/2013;18:00;13,1;83,5;0,2;7;0
13/04/2013;19:00;12;91;0;8;0
13/04/2013;20:00;12,5;87,5;0;8;0
13/04/2013;21:00;12,6;86;0;7;0
13/04/2013;22:00;12,9;82,5;0;9;0
13/04/2013;23:00;12,9;82,5;0;9;0
14/04/2013;00:00;12,6;82,5;0;10;0
14/04/2013;01:00;12,3;83;0;7;0
14/04/2013;02:00;11,9;81,5;0;9;0
14/04/2013;03:00;10,1;90;0;8;0
14/04/2013;04:00;10;89,5;0;10;0
14/04/2013;05:00;10,7;88;0;8;10
14/04/2013;06:00;12,8;79,5;0;9;58
14/04/2013;07:00;15,5;71,5;0;11;124
14/04/2013;08:00;17,4;67;0;15;186
14/04/2013;09:00;19,7;61,5;0;19;232
14/04/2013;10:00;21,3;51,5;0;20;250
14/04/2013;11:00;22,2;47;0;18;268
14/04/2013;12:00;23;43;0;18;268
14/04/2013;13:00;24;41;0;18;246
14/04/2013;14:00;24,6;38;0;17;202
14/04/2013;15:00;25;37;0;13;152
14/04/2013;16:00;24,1;41,5;0;10;92
14/04/2013;17:00;22,4;47,5;0;8;44
14/04/2013;18:00;20,9;50;0;8;6
14/04/2013;19:00;19,9;50,5;0;7;0
14/04/2013;20:00;17,5;60;0;3;0
14/04/2013;21:00;16;65;0;1;0
14/04/2013;22:00;14,1;70;0;2;0
14/04/2013;23:00;13,2;74,5;0;4;0
15/04/2013;00:00;14,2;76;0;5;0
15/04/2013;01:00;13,4;77;0;6;0
15/04/2013;02:00;12;81,5;0;3;0
15/04/2013;03:00;12,1;82;0;5;0
15/04/2013;04:00;11,6;87;0;7;0
15/04/2013;05:00;11,6;87,5;0;4;6
15/04/2013;06:00;12,2;88,5;0;5;12
15/04/2013;07:00;13,1;84,5;0;3;24
15/04/2013;08:00;13,1;89,5;1,2;5;32
15/04/2013;09:00;14,9;78,5;0;2;82
15/04/2013;10:00;15,4;79,5;0;5;108
15/04/2013;11:00;17,1;71;0;4;212
15/04/2013;12:00;17,7;69;0;7;226
15/04/2013;13:00;17,5;65;0;7;178
15/04/2013;14:00;17,7;70;0;6;110
15/04/2013;15:00;18,6;66;0;6;114
15/04/2013;16:00;18,4;63,5;0;5;96
15/04/2013;17:00;18,3;64;0;2;36
15/04/2013;18:00;16,7;67,5;0;2;4
15/04/2013;19:00;15,3;75,5;0;1;0
15/04/2013;20:00;13,4;84;0;3;0
15/04/2013;21:00;13,8;84,5;0;2;0
15/04/2013;22:00;12,8;82;0;2;0
15/04/2013;23:00;11,8;85,5;0;2;0
16/04/2013;00:00;10;91,5;0;3;0
16/04/2013;01:00;9,9;95;0;2;0
16/04/2013;02:00;10,8;92,5;0;2;0
16/04/2013;03:00;10,2;90;0;3;0
16/04/2013;04:00;9,3;92,5;0;4;0
16/04/2013;05:00;10,1;90;0;5;12
16/04/2013;06:00;11,5;87;0;8;56
16/04/2013;07:00;12,6;80,5;0;9;100
16/04/2013;08:00;13,6;76;0;11;130
16/04/2013;09:00;14,8;68,5;0;11;180
16/04/2013;10:00;15,5;65,5;0;13;184
16/04/2013;11:00;16,4;58;0;14;224
16/04/2013;12:00;17;59;0;14;216
16/04/2013;13:00;16,9;60,5;0;14;174
16/04/2013;14:00;16,8;62,5;0;13;124
16/04/2013;15:00;17;60,5;0;13;108
16/04/2013;16:00;16,8;63;0;11;58
16/04/2013;17:00;16,2;64,5;0;9;18
16/04/2013;18:00;15;68;0;8;4
16/04/2013;19:00;14,4;74;0;5;0
16/04/2013;20:00;13,7;77;0;4;0
16/04/2013;21:00;13,6;78;0;3;0
16/04/2013;22:00;13,3;79;0;2;0
16/04/2013;23:00;12,5;81;0;3;0
17/04/2013;00:00;12,3;84;0;3;0
17/04/2013;01:00;12,2;85,5;0;5;0
17/04/2013;02:00;12,1;83;0;3;0
17/04/2013;03:00;11,1;87;0;4;0
17/04/2013;04:00;10,8;90,5;0;5;0
17/04/2013;05:00;11,4;92,5;0;5;16
17/04/2013;06:00;13,8;78,5;0;5;64
17/04/2013;07:00;16;70,5;0;10;126
17/04/2013;08:00;17,7;62;0;10;184
17/04/2013;09:00;18,7;56;0;13;232
17/04/2013;10:00;20,3;47,5;0;13;246
17/04/2013;11:00;21,5;43;0;13;278
17/04/2013;12:00;23,1;39;0;13;258
17/04/2013;13:00;23,4;42;0;14;230
17/04/2013;14:00;24,2;40,5;0;15;196
17/04/2013;15:00;24,9;40,5;0;15;154
17/04/2013;16:00;24,6;42;0;15;102
17/04/2013;17:00;22,7;45;0;12;38
17/04/2013;18:00;20,1;54,5;0;9;4
17/04/2013;19:00;19,3;58,5;0;5;0
17/04/2013;20:00;17,7;63,5;0;5;0
17/04/2013;21:00;17,5;65;0;4;0
17/04/2013;22:00;17;68,5;0;7;0
17/04/2013;23:00;16,4;72,5;0;12;0
18/04/2013;00:00;14,5;80,5;0;15;0
18/04/2013;01:00;13,2;81,5;0;16;0
18/04/2013;02:00;12,6;87;0;16;0
18/04/2013;03:00;12,7;87,5;0;13;0
18/04/2013;04:00;12,6;85;0;12;0
18/04/2013;05:00;12,1;82;0;14;8
18/04/2013;06:00;11,9;84;0;16;28
18/04/2013;07:00;12;79,5;0;18;54
18/04/2013;08:00;12;72,5;0;18;92
18/04/2013;09:00;13,3;65,5;0;18;206
18/04/2013;10:00;14,9;59,5;0;19;266
18/04/2013;11:00;15,3;56;0;19;252
18/04/2013;12:00;15,2;50;0;20;266
18/04/2013;13:00;15,9;48;0;20;252
18/04/2013;14:00;15,2;48;0;18;150
18/04/2013;15:00;15,5;48,5;0;19;122
18/04/2013;16:00;15,1;48;0;16;86
18/04/2013;17:00;13,8;49,5;0;14;38
18/04/2013;18:00;12,4;55,5;0;7;4
18/04/2013;19:00;12,1;59,5;0;9;0
18/04/2013;20:00;11,8;61,5;0;13;0
18/04/2013;21:00;11;70;0;13;0
18/04/2013;22:00;10,6;62;0;16;0
18/04/2013;23:00;9,6;65,5;0;13;0
19/04/2013;00:00;8,4;73,5;0;13;0
19/04/2013;01:00;7,4;76,5;0;8;0
19/04/2013;02:00;6,7;82;0;7;0
19/04/2013;03:00;4,7;89,5;0;6;0
19/04/2013;04:00;4,1;93;0;3;0
19/04/2013;05:00;5;94;0;2;22
19/04/2013;06:00;7,3;87,5;0;5;80
19/04/2013;07:00;8,8;79;0;10;136
19/04/2013;08:00;9,9;67,5;0;14;198
19/04/2013;09:00;10,1;63;0;12;182
19/04/2013;10:00;11,3;57;0;14;244
19/04/2013;11:00;11,9;56;0;11;218
19/04/2013;12:00;12,3;60,5;0;16;200
19/04/2013;13:00;9,6;64,5;0;17;174
19/04/2013;14:00;9,1;86;1,2;10;50
19/04/2013;15:00;9,2;86;0,6;4;68
19/04/2013;16:00;9,4;82,5;0;5;60
19/04/2013;17:00;9,7;78,5;0;7;32
19/04/2013;18:00;8,2;83,5;0;7;8
19/04/2013;19:00;8,6;82;0;4;0
19/04/2013;20:00;7,9;87,5;0;7;0
19/04/2013;21:00;7,4;89;0,4;10;0
19/04/2013;22:00;7,3;91,5;0;8;0
19/04/2013;23:00;6,7;92;0;8;0
20/04/2013;00:00;6,2;89;0;13;0
20/04/2013;01:00;5,4;90;0;12;0
20/04/2013;02:00;5;92,5;0;10;0
20/04/2013;03:00;4,8;93,5;0;14;0
20/04/2013;04:00;4,8;93;0;15;0
20/04/2013;05:00;4,9;94;0;12;2
20/04/2013;06:00;6,3;87,5;0;12;66
20/04/2013;07:00;6,6;83;0;18;68
20/04/2013;08:00;6,9;82;0;19;74
20/04/2013;09:00;8,7;77,5;0;19;208
20/04/2013;10:00;10,7;70,5;0;19;282
20/04/2013;11:00;11;63,5;0;20;288
20/04/2013;12:00;11,6;58,5;0;19;242
20/04/2013;13:00;12,1;54,5;0;19;196
20/04/2013;14:00;12,5;51,5;0;19;168
20/04/2013;15:00;12;51;0;17;134
20/04/2013;16:00;12,2;51;0;17;92
20/04/2013;17:00;11,6;52;0;16;60
20/04/2013;18:00;10,4;52,5;0;14;10
20/04/2013;19:00;8,6;58,5;0;10;0
20/04/2013;20:00;8,1;63,5;0;6;0
20/04/2013;21:00;8,4;61;0;9;0
20/04/2013;22:00;7,5;64,5;0;8;0
20/04/2013;23:00;6,9;65;0;9;0
