operator	date	file	prelevement	blockA	blockB	rep	plant	tiller	id	id_Axe	rank	nmax	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-MB-F8	MB	8	NaN	14,0905	1,0865	11,1961	6,4515	2	0	0,15283	0,16201	0,17653	0,35506	0,491	0,74553	0,98694	1,0812	1,0879	1,0774	1,0677	0,98886	1,0389	1,0334	0,98483	1,0033	0,96975	0,95834	0,86108	0,62467
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-MB-F9	MB	9	NaN	19,7434	1,2923	19,4482	19,0914	1	0	0,069829	0,27736	0,47877	0,64103	0,72133	0,83793	0,98039	1,118	1,1728	1,2297	1,2885	1,2944	1,2647	1,238	1,2459	1,2236	1,19	1,154	1,0313	0,50671
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-MB-F10	MB	10	NaN	24,8358	1,5537	29,4641	29,2744	1	0	0,14618	0,40305	0,67452	0,76966	0,87742	1,0141	1,1528	1,2561	1,3602	1,4169	1,4752	1,5233	1,5362	1,5321	1,5458	1,5237	1,4898	1,4192	1,3057	0,76579
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-MB-F11	MB	11	NaN	22,2317	1,7341	29,5804	29,4832	1	0	0,28909	0,57287	0,70119	0,80377	0,91794	1,106	1,262	1,4242	1,5496	1,6448	1,7236	1,7195	1,7262	1,7011	1,6856	1,6682	1,6365	1,5773	1,4476	1,3064
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-MB-F12	MB	12	NaN	10,2543	0,94993	6,1734	6,1733	3	0	0,079464	0,23715	0,40526	0,49891	0,51968	0,50885	0,49268	0,48147	0,47148	0,46311	0,52657	0,60333	0,6621	0,71842	0,78102	0,85782	0,91537	0,94638	0,95566	0,94313
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	14,509	0,60906	6,3364	3,0654	3	0	0,053978	0,064057	0,18495	0,27026	0,37521	0,45484	0,4412	0,50946	0,48714	0,53541	0,51693	0,44461	0,45585	0,55765	0,60702	0,59167	0,59555	0,58206	0,52177	0,35876
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	9,6712	0,52183	3,748	1,0686	3	0	0,05915	0,21766	0,33341	0,34416	0,37568	0,43573	0,46515	0,51001	0,50751	0,49657	0,46785	0,43778	0,39563	0,42143	0,43838	0,48983	0,52059	0,53392	0,12192	0,11254
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	4,5086	0,54502	1,6768	1,6766	3	0	0,050118	0,075476	0,11933	0,15926	0,21133	0,25877	0,30088	0,34475	0,38387	0,42266	0,45762	0,49396	0,52264	0,54365	0,5481	0,54383	0,53345	0,53111	0,5186	0,50443
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	18,953	0,94854	13,7268	13,6589	3	0	0,078969	0,24242	0,36923	0,47235	0,61125	0,72085	0,8257	0,882	0,87758	0,93536	0,95397	0,93831	0,89425	0,87318	0,88749	0,85847	0,83311	0,79445	0,72551	0,27863
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	25,3433	1,2811	24,8501	24,7691	3	0	0,14653	0,38643	0,51746	0,58259	0,68229	0,9026	1,0631	1,1533	1,1922	1,2116	1,2558	1,2554	1,2613	1,2805	1,2221	1,2194	1,1676	1,1181	1,0183	0,43008
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	21,6384	1,491	23,7773	23,7712	3	0	0,23132	0,46335	0,63594	0,72266	0,78956	0,92217	1,0657	1,2449	1,3546	1,4214	1,4675	1,4932	1,4773	1,3543	1,2591	1,2309	1,2445	1,2755	1,2222	1,1126
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	22,2235	1,3614	23,6502	23,6392	3	0	0,21654	0,41569	0,58273	0,69491	0,79816	0,99937	1,0905	1,1609	1,2145	1,253	1,2983	1,3243	1,3459	1,3193	1,3238	1,3686	1,327	1,2988	1,1616	0,9929
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	23,8895	1,3523	25,2996	25,2121	3	0	0,25468	0,47201	0,61631	0,68912	0,80506	0,99955	1,1063	1,188	1,2647	1,3085	1,3465	1,3216	1,2529	1,2868	1,3482	1,331	1,2911	1,2681	1,1554	0,81902
ABICHOU	09-Aug-2012 16:56:55	Boigneville_11042012_P19a.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	21,5728	1,5649	25,1878	25,176	3	0	0,16649	0,44877	0,63248	0,7506	0,84884	1,0291	1,2134	1,3194	1,4397	1,5358	1,5695	1,5614	1,521	1,4288	1,4612	1,4554	1,4188	1,1932	0,9328	0,71877
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	20,857	1,1121	18,1155	18,0053	3	0	0,3012	0,40416	0,46814	0,5328	0,6789	0,8799	0,99635	1,0381	1,0578	1,1067	1,1086	1,1077	1,0892	1,1011	1,0836	1,0691	1,0545	0,98686	0,94383	0,90629
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	17,6814	1,2644	17,621	17,6177	3	0	0,19104	0,43779	0,63458	0,75259	0,8683	0,94145	1,0364	1,174	1,2245	1,2472	1,2676	1,2614	1,2408	1,2067	1,1751	1,1674	1,0923	1,0161	0,92353	0,85661
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	17,7408	1,169	16,333	16,3088	3	0	0,14033	0,33666	0,49445	0,60088	0,72125	0,92217	1,0274	1,0839	1,123	1,156	1,1762	1,1249	1,1277	1,1118	1,1123	1,0969	1,0422	0,99337	0,94361	0,57164
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	17,0315	0,88979	11,2365	11,2341	3	0	0,10101	0,24608	0,33252	0,39709	0,43634	0,47609	0,54396	0,64486	0,72504	0,7751	0,82205	0,84474	0,86428	0,87564	0,85606	0,86098	0,86797	0,89621	0,78398	0,64328
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	21,4472	1,1848	20,0319	19,9648	3	0	0,20298	0,39949	0,53297	0,6129	0,70694	0,91079	1,0114	1,0816	1,14	1,1561	1,177	1,1718	1,1863	1,1084	1,0993	1,1103	1,1077	1,0568	0,96735	0,82999
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	23,8557	1,3748	25,0126	24,9643	3	0	0,10493	0,35324	0,51185	0,63728	0,74905	0,87087	0,98808	1,0596	1,2264	1,2768	1,3209	1,3886	1,347	1,3483	1,3603	1,3454	1,3033	1,2858	1,1765	1,023
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	14,7171	1,1061	12,9314	12,928	3	0	0,16707	0,40372	0,58642	0,7139	0,7729	0,80587	0,81149	0,86123	0,96702	1,0299	1,0799	1,1004	1,1057	1,1078	1,0962	1,0782	1,0718	1,0038	0,87853	0,6966
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	16,358	1,0155	12,7066	11,4615	3	0	0,1367	0,26476	0,38509	0,43246	0,68143	0,83419	0,90948	0,93973	0,9897	1,0004	1,0205	0,99157	0,99153	0,97927	0,9441	0,91311	0,91501	0,86311	0,78905	0,27315
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	15,2751	0,88901	10,765	9,3611	3	0	0,073858	0,29396	0,42006	0,45661	0,61465	0,72637	0,789	0,82089	0,84193	0,8642	0,87922	0,88613	0,88821	0,86787	0,85033	0,86492	0,84075	0,79069	0,75704	0,65937
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	18,219	0,63628	9,3355	9,325	3	0	0,11425	0,15551	0,28992	0,40828	0,47812	0,50243	0,51796	0,57762	0,60462	0,62545	0,61763	0,63118	0,63832	0,62478	0,61193	0,60852	0,6025	0,57654	0,56841	0,34427
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	8,0782	0,90527	5,8223	2,4832	3	0	0,4796	0,59042	0,45782	0,47794	0,62784	0,70462	0,69316	0,69286	0,70365	0,75546	0,81658	0,88879	0,91524	0,89966	0,86578	0,8588	0,8322	0,76028	0,7128	0,41314
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	2,8084	0,42718	1,0163	0,99304	3	0	0,11984	0,13488	0,27608	0,33454	0,36124	0,38806	0,39975	0,41916	0,42367	0,4297	0,43045	0,41958	0,4154	0,40969	0,40191	0,38579	0,36691	0,32812	0,28894	0,19008
ABICHOU	09-Aug-2012 17:02:17	Boigneville_11042012_P19b.tif	11/04/2012	1	NaN	NaN	19	TREMIE	P19-T-F	Talle	NaN	NaN	6,5421	0,87759	3,4363	3,4363	3	0	0,043531	0,078811	0,12465	0,1752	0,2271	0,28568	0,34229	0,40163	0,45343	0,51066	0,58105	0,65559	0,7179	0,78909	0,8755	0,89898	0,8685	0,83342	0,81448	0,73609
ABICHOU	17-Aug-2012 10:59:35	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F8	MB	8	NaN	9,5399	0,41424	2,9905	2,7911	1	0	0,042093	0,15186	0,22511	0,2404	0,31239	0,35906	0,40095	0,40261	0,39404	0,40588	0,40797	0,40323	0,40828	0,39197	0,35924	0,34231	0,33093	0,2982	0,19723	0,038648
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F9	MB	9	NaN	11,7616	0,72969	6,737	6,1741	1	0	0,16979	0,26835	0,35252	0,44207	0,51921	0,56617	0,59579	0,60243	0,57038	0,63542	0,69039	0,72402	0,72969	0,71316	0,70288	0,70882	0,68448	0,6842	0,65809	0,47822
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F10	MB	10	NaN	15,7079	1,0201	11,9357	11,5507	2	0	0,11668	0,23044	0,30742	0,40964	0,60751	0,6727	0,73577	0,77973	0,85391	0,92336	0,96745	1,0095	1,0183	1,0066	0,98974	1,0067	0,97073	0,96116	0,88124	0,5539
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F11	MB	11	NaN	21,3251	1,4119	22,6402	22,5234	1	0	0,13851	0,36452	0,50604	0,60779	0,73363	0,94702	1,102	1,1905	1,2566	1,3032	1,3424	1,3883	1,4035	1,4116	1,4134	1,3837	1,3378	1,2769	1,1017	0,62391
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F12	MB	12	NaN	22,5265	1,5547	25,9139	25,8037	1	0	0,15074	0,43368	0,64771	0,72525	0,85665	0,99913	1,2064	1,3918	1,4627	1,5252	1,5591	1,5223	1,4943	1,4532	1,4306	1,371	1,3334	1,1827	0,97944	0,78661
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-MB-F13	MB	13	NaN	7,2538	0,94574	3,5895	3,5892	3	0	0,03252	0,050605	0,13344	0,2262	0,29209	0,31242	0,3151	0,3354	0,34081	0,36269	0,39588	0,43985	0,50557	0,63896	0,73147	0,8267	0,90715	0,95096	0,96304	0,89665
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	3,3227	0,29927	0,69391	0,66272	3	0	0,019539	0,032526	0,084838	0,14187	0,17317	0,207	0,24496	0,27717	0,29215	0,29709	0,29758	0,28138	0,28408	0,28243	0,27319	0,24046	0,19095	0,16474	0,090137	0,046592
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	9,9133	0,57623	3,5049	3,4999	3	0	0,093148	0,10388	0,15913	0,22075	0,29661	0,40954	0,49623	0,54898	0,5674	0,57526	0,51963	0,47092	0,44057	0,41066	0,38341	0,34823	0,32874	0,29092	0,24868	0,16858
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	1,5943	0,26343	0,26631	0,2514	3	0	0,03428	0,046539	0,056628	0,070386	0,087936	0,10063	0,11151	0,14113	0,17548	0,2076	0,24092	0,26777	0,2741	0,2587	0,23886	0,20689	0,17407	0,16057	0,16172	0,1117
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	8,618	0,48525	3,3406	0,33692	3	0	0,16789	0,24558	0,28207	0,30394	0,43561	0,47616	0,47254	0,48308	0,46788	0,46613	0,45366	0,44188	0,44902	0,43373	0,42343	0,40128	0,37144	0,35148	0,25196	0,11502
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	7,5509	0,45167	2,4883	2,2832	3	0	0,054266	0,10558	0,1321	0,20066	0,26773	0,32065	0,34161	0,38737	0,4222	0,4319	0,43191	0,41982	0,45246	0,43487	0,39886	0,40796	0,39807	0,36584	0,31288	0,064098
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	15,2905	1,0874	11,9687	11,9686	3	0	0,08658	0,2534	0,40114	0,49265	0,56817	0,65008	0,69675	0,73778	0,81998	0,92789	0,97155	0,98051	0,9971	1,0079	1,0133	1,0585	1,1022	1,06	0,98879	0,71953
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	6,0421	0,28638	1,1487	1,1485	3	0	0,039406	0,1069	0,16683	0,21346	0,24715	0,27425	0,28578	0,27187	0,25497	0,2318	0,21546	0,20307	0,19039	0,18638	0,18091	0,17035	0,16441	0,15845	0,13762	0,077853
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	18,6014	0,97794	12,8863	12,8844	3	0	0,16863	0,30877	0,45869	0,51269	0,53324	0,62401	0,68615	0,78774	0,92529	0,95074	0,93781	0,90871	0,89324	0,92449	0,9741	0,98322	0,92185	0,7807	0,66108	0,20428
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	19,8217	1,1294	17,2352	17,2334	3	0	0,113	0,30063	0,4093	0,51209	0,6672	0,7629	0,91773	1,0061	1,0559	1,1136	1,1163	1,0928	1,103	1,1237	1,1267	1,1176	1,064	0,96698	0,85079	0,73551
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	11,4111	0,69118	5,8722	5,8672	3	0	0,087907	0,18775	0,24009	0,29944	0,34124	0,43672	0,54012	0,58065	0,59426	0,64147	0,66463	0,67073	0,65834	0,68247	0,69361	0,67527	0,65938	0,63449	0,58184	0,28137
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	11,3757	0,68186	5,4639	5,4036	3	0	0,037734	0,1204	0,21537	0,3278	0,4091	0,42189	0,47101	0,49877	0,53265	0,57609	0,63603	0,67099	0,68688	0,67028	0,67342	0,64763	0,54776	0,51549	0,50002	0,38172
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	17,0842	0,94628	12,153	12,1511	3	0	0,064415	0,21854	0,38085	0,47424	0,50482	0,59619	0,67996	0,74726	0,81998	0,91683	0,92006	0,93545	0,94947	0,92967	0,92752	0,9167	0,88702	0,80763	0,73375	0,52116
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	18,1931	1,0655	14,8003	14,7945	3	0	0,25075	0,39699	0,48746	0,53634	0,65872	0,77469	0,87542	0,95643	1,0234	1,062	1,0557	1,0549	1,0473	1,0357	1,0285	1,0627	1,0506	0,98183	0,82007	0,49142
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	19,4639	0,96184	12,5633	12,5286	3	0	0,084301	0,18534	0,34748	0,45826	0,49688	0,51576	0,63125	0,70859	0,75422	0,81988	0,82234	0,86424	0,9253	0,94835	0,96546	0,92308	0,81692	0,68469	0,51068	0,21459
ABICHOU	17-Aug-2012 10:59:36	Boigneville_11042012_P20a.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	14,2571	0,76504	8,0442	8,0302	3	0	0,059889	0,15278	0,21717	0,27924	0,32273	0,46672	0,54713	0,65225	0,72489	0,73244	0,74507	0,75481	0,76528	0,73923	0,72559	0,74335	0,72061	0,67502	0,62199	0,48923
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	15,6252	1,0753	12,9164	12,916	3	0	0,10123	0,27996	0,42568	0,55668	0,6607	0,72722	0,76715	0,83892	0,96731	1,0151	1,0112	1,004	1,0038	0,94298	0,9623	1,0365	1,072	1,076	1,0189	0,90797
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	11,3758	0,61184	5,4571	5,4492	3	0	0,065609	0,13956	0,2444	0,35122	0,46353	0,52165	0,55304	0,56557	0,59435	0,61043	0,60557	0,60152	0,60652	0,6009	0,58919	0,56055	0,53126	0,54855	0,50691	0,21144
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	12,9998	0,52338	5,0638	5,0224	3	0	0,067061	0,15597	0,21209	0,26158	0,37581	0,43789	0,48003	0,49195	0,45433	0,47734	0,52232	0,51459	0,50046	0,52548	0,47277	0,45257	0,39881	0,34756	0,38691	0,20451
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	10,8085	0,78368	6,4747	1,2609	3	0	0,082703	0,18313	0,32617	0,38695	0,52786	0,70535	0,77383	0,78373	0,72042	0,75841	0,74173	0,74899	0,71223	0,66156	0,5704	0,59346	0,63968	0,66082	0,58866	0,31709
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	4,2124	0,32422	0,78781	0,78523	3	0	0,027145	0,046306	0,078185	0,086521	0,13227	0,16363	0,16928	0,16383	0,18577	0,21085	0,27828	0,32299	0,32606	0,31381	0,27588	0,22832	0,21196	0,17321	0,11576	0,1194
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	7,1453	0,4233	2,2054	2,1976	3	0	0,044422	0,10956	0,18054	0,2242	0,24024	0,26555	0,27648	0,29248	0,33422	0,35304	0,37153	0,38924	0,39912	0,38055	0,40033	0,42791	0,40852	0,38215	0,34801	0,20341
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	5,4741	0,42091	1,6609	1,6244	3	0	0,089821	0,10176	0,18792	0,25032	0,27129	0,29291	0,32446	0,3306	0,3533	0,35761	0,36966	0,38877	0,40459	0,40785	0,4083	0,41769	0,40062	0,31603	0,16805	0,064503
ABICHOU	17-Aug-2012 11:01:43	Boigneville_11042012_P20b.tif	11/04/2012	1	NaN	NaN	20	TREMIE	P20-Talles-F	Talle	NaN	NaN	4,1869	0,24603	0,66645	0,66566	3	0	0,10593	0,12751	0,12544	0,12031	0,1332	0,14664	0,15923	0,17162	0,19598	0,22205	0,24571	0,24584	0,22906	0,21599	0,19801	0,16314	0,14219	0,10821	0,052031	0,034098
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-Fx	MB	NaN	NaN	2,1439	0,07885	0,10781	0,0040143	3	0	0,024501	0,075298	0,078569	0,043418	0,041108	0,040921	0,070293	0,041722	0,047083	0,04081	0,06205	0,066413	0,07294	0,073791	0,055549	0,052463	0,054484	0,068598	0,047337	0,042853
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-F8	MB	8	NaN	17,1221	1,1189	15,235	11,3925	1	0	0,22651	0,37192	0,5286	0,67807	0,84392	0,98263	1,0337	1,0698	1,0994	1,1304	1,0826	0,98874	0,99237	1,0542	1,0556	1,0518	1,0129	0,95164	0,87739	0,48336
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-F9	MB	9	NaN	20,1094	1,3004	21,3177	21,2033	1	0	0,16306	0,38417	0,58712	0,70914	0,85093	1,0358	1,1162	1,1741	1,2267	1,2816	1,2929	1,281	1,2341	1,3113	1,2731	1,2418	1,2439	1,1957	1,0939	0,87262
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-F10	MB	10	NaN	25,0552	1,5344	30,9284	30,8326	1	0	0,31007	0,59001	0,7548	0,89409	1,0426	1,1656	1,2836	1,3801	1,4345	1,4876	1,4951	1,5091	1,5448	1,4946	1,5172	1,5086	1,4927	1,4182	1,2964	0,97391
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-F11	MB	11	NaN	22,0017	1,8135	30,3745	30,3375	2	0	0,04645	0,34826	0,6151	0,81696	1,0659	1,3143	1,5164	1,6581	1,7441	1,8074	1,8158	1,8044	1,7768	1,7008	1,6579	1,5906	1,5455	1,4179	0,99411	0,68508
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-MB-F12	MB	12	NaN	3,7982	0,40913	0,74509	0,74494	3	0	0,04639	0,069244	0,091173	0,095313	0,11393	0,12867	0,13367	0,13218	0,14065	0,17335	0,19903	0,22368	0,23894	0,25515	0,26006	0,25363	0,33369	0,37877	0,41455	0,43071
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	6,4436	0,4698	2,5255	2,5205	3	0	0,10973	0,22156	0,29515	0,33431	0,36255	0,3784	0,39614	0,40775	0,41269	0,42721	0,43833	0,44617	0,44741	0,45217	0,46768	0,46823	0,4578	0,42624	0,42697	0,37524
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	11,2983	0,74953	6,6094	6,5937	3	0	0,065873	0,16956	0,27151	0,33448	0,39991	0,49801	0,57487	0,63176	0,6592	0,66433	0,67131	0,72292	0,75186	0,74628	0,72685	0,73282	0,73018	0,72698	0,72344	0,70357
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	21,3638	1,3783	21,8944	21,8528	3	0	0,14853	0,36262	0,4411	0,52079	0,77161	0,91758	1,013	1,0695	1,1062	1,1419	1,2011	1,2514	1,3183	1,3418	1,3847	1,3647	1,3032	1,2407	1,1237	0,94414
ABICHOU	17-Aug-2012 11:11:43	Boigneville_11042012_P21.tif	11/04/2012	1	NaN	NaN	21	TREMIE	P21-talles-F	Talle	NaN	NaN	18,7309	0,82478	12,559	12,4588	3	0	0,23362	0,38689	0,46303	0,54415	0,63567	0,72182	0,77319	0,79322	0,81169	0,8186	0,8216	0,79833	0,79694	0,77795	0,76315	0,74153	0,70904	0,67705	0,64991	0,26225
