"Source","N","id_Axe","prelevement","rep","rank","stat","lmax","wmax","A_bl","A_bl_green","variety","nff","Nflig","Nfvis","stem_half_area"
"sampled_plants_090512",26,"Talle","09/05/2012",3,NA,2,16.8,1.7,21.6,21.6,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",26,"Talle","09/05/2012",3,NA,2,21.7,1.1,19.5,18,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",26,"Talle","09/05/2012",3,NA,2,12.9,1.9,18.2,18.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"MB","09/05/2012",3,13,1,12.2,1.4,13.3,13.3,"Tremie12",13,13,0,42.1868769487305
"sampled_plants_090512",27,"MB","09/05/2012",3,12,1,20.5,1.6,23.5,23.5,"Tremie12",13,13,0,42.1868769487305
"sampled_plants_090512",27,"MB","09/05/2012",3,10,2,19.8,1.1,14.8,14.5,"Tremie12",13,13,0,42.1868769487305
"sampled_plants_090512",27,"MB","09/05/2012",3,9,3,19.2,0.8,6.4,1.5,"Tremie12",13,13,0,42.1868769487305
"sampled_plants_090512",27,"MB","09/05/2012",3,11,1,20.2,1.4,22.9,22.8,"Tremie12",13,13,0,42.1868769487305
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,14.6,1.6,16.2,16.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,16.8,0.6,6.5,6.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,21.1,1.4,22.2,22.1,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,21.3,1.1,17.4,17.3,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,23.1,1.6,28.3,28.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,21.6,1.4,21.1,20.9,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,13.5,0.2,1.9,1.3,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,17.5,0.6,7.3,7.1,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,3,16.5,1.3,14.7,14.7,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,21.4,1,12.9,12,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",27,"Talle","09/05/2012",3,NA,2,9.8,0.6,3,1.5,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",28,"MB","09/05/2012",3,13,1,10.5,1.6,12.6,12.6,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"MB","09/05/2012",3,12,1,16.8,1.7,22.4,22.3,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"MB","09/05/2012",3,10,2,21,1.4,21.3,20.9,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"MB","09/05/2012",3,9,2,21.2,1.2,18.3,13.6,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"MB","09/05/2012",3,8,3,39.1,0.9,6,0.2,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"MB","09/05/2012",3,13,1,20.1,1.5,23.6,23.6,"Tremie12",13,13,0,39.8668107740545
"sampled_plants_090512",28,"Talle","09/05/2012",3,NA,2,15.4,1.5,17.5,17.5,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",28,"Talle","09/05/2012",3,NA,2,22,1.2,18,17,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",28,"Talle","09/05/2012",3,NA,2,11,1.4,11.7,11.7,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",28,"Talle","09/05/2012",3,NA,2,19.3,1.3,19.8,19.7,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",28,"Talle","09/05/2012",3,NA,2,22.3,0.8,13.8,11.3,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",29,"MB","09/05/2012",3,9,2,21.3,0.9,10.2,9.1,"Tremie12",13,13,0,44.9561908728699
"sampled_plants_090512",29,"MB","09/05/2012",3,10,2,21.8,1.4,19,18.1,"Tremie12",13,13,0,44.9561908728699
"sampled_plants_090512",29,"MB","09/05/2012",3,11,1,23.3,1.4,24.6,24.4,"Tremie12",13,13,0,44.9561908728699
"sampled_plants_090512",29,"MB","09/05/2012",3,12,1,20.6,1.7,26.2,26.1,"Tremie12",13,13,0,44.9561908728699
"sampled_plants_090512",29,"MB","09/05/2012",3,13,1,12.4,1.5,13.1,13.1,"Tremie12",13,13,0,44.9561908728699
"sampled_plants_090512",29,"Talle","09/05/2012",3,NA,2,15,0.6,5.9,5.9,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",29,"Talle","09/05/2012",3,NA,2,19.7,1.2,19.1,19,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",29,"Talle","09/05/2012",3,NA,2,20.9,0.9,13,13,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",29,"Talle","09/05/2012",3,NA,2,10.7,1,6.4,6.4,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",30,"MB","09/05/2012",3,11,2,24.2,1.6,28.6,27.3,"Tremie12",13,13,0,46.6526509058084
"sampled_plants_090512",30,"MB","09/05/2012",3,12,1,21.5,1.8,30.8,30.6,"Tremie12",13,13,0,46.6526509058084
"sampled_plants_090512",30,"MB","09/05/2012",3,13,1,13.5,2,19.7,19.7,"Tremie12",13,13,0,46.6526509058084
"sampled_plants_090512",30,"MB","09/05/2012",3,10,2,21.4,1.3,17.3,14,"Tremie12",13,13,0,46.6526509058084
"sampled_plants_090512",30,"Talle","09/05/2012",3,NA,3,18.4,0.7,8.3,0.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",30,"Talle","09/05/2012",3,NA,2,12.9,2,18.4,18.4,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",30,"Talle","09/05/2012",3,NA,2,21.9,1.7,28.2,27.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",30,"Talle","09/05/2012",3,NA,2,20.8,1.8,28.3,28.2,"Tremie12",NA,NA,NA,NA
"sampled_plants_090512",30,"Talle","09/05/2012",3,NA,2,22.3,1.3,17.6,8.5,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"MB","11/04/2012",1,9,1,17.3053,0.89746,11.4301,11.3519,"Tremie12",NA,11,1,NA
"sampled_plants_110412",1,"MB","11/04/2012",1,8,2,13.4937,0.59521,5.8168,2.2939,"Tremie12",NA,11,1,NA
"sampled_plants_110412",1,"MB","11/04/2012",1,11,1,22.4178,1.1779,17.903,17.9004,"Tremie12",NA,11,1,NA
"sampled_plants_110412",1,"MB","11/04/2012",1,10,1,23.2277,1.0753,18.6318,18.5815,"Tremie12",NA,11,1,NA
"sampled_plants_110412",1,"MB","11/04/2012",1,12,3,5.8086,0.22117,0.77821,0.77821,"Tremie12",NA,11,1,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,21.108,1.1476,19.2891,19.2826,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,12.2481,0.28247,2.3904,1.5667,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,18.7774,0.48962,6.3048,6.2804,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,20.2342,0.79873,11.3338,11.3281,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,4.4054,0.13033,0.42294,0.39728,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,14.5311,0.48433,4.8662,0.16753,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,7.0322,0.28018,1.2579,1.2524,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,17.274,0.84024,10.2107,10.1547,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,5.4285,0.25912,0.89125,0.88279,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,22.1963,0.95361,16.2196,16.1797,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,19.1652,1.0787,14.3622,14.3602,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,14.773,0.44014,4.0745,0.77312,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,3.7571,0.14323,0.34717,0.34717,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",1,"Talle","11/04/2012",1,NA,3,23.1109,1.9609,27.2875,27.1493,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"MB","11/04/2012",1,10,2,19.2924,1.0884,15.5506,14.8421,"Tremie12",NA,11,1,NA
"sampled_plants_110412",2,"MB","11/04/2012",1,12,3,17.374,1.2211,15.0092,14.9806,"Tremie12",NA,11,1,NA
"sampled_plants_110412",2,"MB","11/04/2012",1,9,3,13.7989,0.986,9.9265,7.759,"Tremie12",NA,11,1,NA
"sampled_plants_110412",2,"MB","11/04/2012",1,NA,3,0.80566,0.12812,0.073477,0.0016487,"Tremie12",NA,11,1,NA
"sampled_plants_110412",2,"MB","11/04/2012",1,11,1,25.2078,1.328,23.6352,23.1645,"Tremie12",NA,11,1,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,14.7978,0.41201,4.3862,4.3452,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,11.1195,0.30416,2.6259,2.6168,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,9.4004,0.75478,5.6634,5.6152,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,13.1428,0.64943,6.5636,6.4155,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,22.3943,0.70532,10.2104,10.1652,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,19.9954,0.93251,13.6056,13.5624,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,19.7638,1.1742,16.8317,16.8255,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,2,20.2696,0.94863,13.9355,13.856,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,17.3401,1.0425,13.8998,13.8961,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",2,"Talle","11/04/2012",1,NA,3,20.9444,0.93986,14.837,14.8205,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"MB","11/04/2012",1,9,1,17.5541,1.2361,16.6177,16.5907,"Tremie12",NA,11,1,NA
"sampled_plants_110412",3,"MB","11/04/2012",1,11,1,21.7237,1.5536,26.0132,26.01,"Tremie12",NA,11,1,NA
"sampled_plants_110412",3,"MB","11/04/2012",1,8,2,14.0382,0.85854,8.7079,6.2984,"Tremie12",NA,11,1,NA
"sampled_plants_110412",3,"MB","11/04/2012",1,12,3,5.7937,0.18493,0.72989,0.72989,"Tremie12",NA,11,1,NA
"sampled_plants_110412",3,"MB","11/04/2012",1,10,1,22.4893,1.4679,24.9439,24.9352,"Tremie12",NA,11,1,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,12.0068,0.33324,2.3922,2.3689,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,10.1955,0.27737,2.2231,2.2225,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,12.0667,0.63783,6.0802,6.0175,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,19.3742,1.25,18.9129,18.9042,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,17.4646,0.97159,12.0762,12.0575,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",3,"Talle","11/04/2012",1,NA,3,14.9681,1.165,12.3426,12.3408,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",4,"MB","11/04/2012",1,12,3,10.5519,1.2936,8.903,8.9019,"Tremie12",NA,11,1,NA
"sampled_plants_110412",4,"MB","11/04/2012",1,8,3,14.6531,0.65162,6.31323,0.17498,"Tremie12",NA,11,1,NA
"sampled_plants_110412",4,"MB","11/04/2012",1,9,1,16.7455,1.2731,16.191,15.4773,"Tremie12",NA,11,1,NA
"sampled_plants_110412",4,"MB","11/04/2012",1,10,1,21.7896,1.401,24.104,23.818,"Tremie12",NA,11,1,NA
"sampled_plants_110412",4,"MB","11/04/2012",1,11,1,18.225,1.3851,19.1987,19.1509,"Tremie12",NA,11,1,NA
"sampled_plants_110412",4,"Talle","11/04/2012",1,NA,3,22.3101,1.3871,23.4155,23.4091,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",4,"Talle","11/04/2012",1,NA,3,8.1936,0.22007,1.3277,1.3272,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",4,"Talle","11/04/2012",1,NA,3,12.1975,0.31536,2.2872,0.037061,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",4,"Talle","11/04/2012",1,NA,3,15.0341,0.75897,8.8523,8.5347,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",4,"Talle","11/04/2012",1,NA,3,21.1237,1.1187,17.8394,17.722,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"MB","11/04/2012",1,7,2,9.3461,0.42933,2.7296,0.37204,"Tremie12",NA,10,1,NA
"sampled_plants_110412",5,"MB","11/04/2012",1,10,1,19.8058,1.3962,20.9032,20.8644,"Tremie12",NA,10,1,NA
"sampled_plants_110412",5,"MB","11/04/2012",1,9,1,18.5595,1.1514,15.9598,15.9221,"Tremie12",NA,10,1,NA
"sampled_plants_110412",5,"MB","11/04/2012",1,8,1,12.9017,0.89268,9.125,9.07,"Tremie12",NA,10,1,NA
"sampled_plants_110412",5,"MB","11/04/2012",1,11,3,16.2618,1.2605,15.0866,15.0846,"Tremie12",NA,10,1,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,14.7976,0.67487,7.5497,7.5465,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,19.0055,0.97501,12.507,12.5035,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,8.3733,0.68166,3.5447,3.5447,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,9.0956,0.48933,2.9251,2.9209,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,7.4089,0.23046,1.0112,1.009,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,8.6356,0.39469,2.748,2.4976,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,10.9822,0.34734,3.0106,2.9925,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",5,"Talle","11/04/2012",1,NA,3,7.8405,0.27093,1.5593,1.5583,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,9,2,15.8126,0.93093,10.3135,8.5701,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,12,3,20.3197,1.3856,19.8961,19.8814,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,8,3,7.3836,0.44168,2.5798,0.045305,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,13,3,2.4264,0.12147,0.20409,0.20409,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,11,1,23.3246,1.3258,22.8386,22.8183,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"MB","11/04/2012",1,10,1,18.4338,1.2825,17.8339,17.7414,"Tremie12",NA,11,1,NA
"sampled_plants_110412",6,"Talle","11/04/2012",1,NA,3,8.4169,0.23038,1.4918,1.4914,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",6,"Talle","11/04/2012",1,NA,3,14.9991,0.5376,6.1178,6.1038,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",6,"Talle","11/04/2012",1,NA,3,19.8699,1.009,14.4219,14.4071,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",6,"Talle","11/04/2012",1,NA,3,20.1329,0.65815,10.8763,10.8611,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",6,"Talle","11/04/2012",1,NA,3,5.5756,0.23278,0.87211,0.034839,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"MB","11/04/2012",1,9,1,17.835,1.1485,15.8933,15.8233,"Tremie12",NA,10,1,NA
"sampled_plants_110412",7,"MB","11/04/2012",1,11,3,20.1575,1.2139,19.7837,19.7762,"Tremie12",NA,10,1,NA
"sampled_plants_110412",7,"MB","11/04/2012",1,10,1,22.2454,1.4002,23.8114,23.7344,"Tremie12",NA,10,1,NA
"sampled_plants_110412",7,"MB","11/04/2012",1,8,2,12.4328,0.7517,5.7203,3.8391,"Tremie12",NA,10,1,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,7.6959,0.39142,2.2409,2.0637,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,7.7048,0.32914,1.9842,1.0797,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,12.6573,0.55719,5.6105,5.6033,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,17.0948,0.63683,8.037,8.011,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,7.6898,0.52608,2.9389,2.9387,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,8.4595,0.30095,1.7067,1.5683,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",7,"Talle","11/04/2012",1,NA,3,19.4404,0.82206,12.4492,12.4489,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",8,"MB","11/04/2012",1,8,2,16.4142,0.8529,9.231,6.9641,"Tremie12",NA,10,1,NA
"sampled_plants_110412",8,"MB","11/04/2012",1,9,1,20.9865,1.1388,19.283,19.0884,"Tremie12",NA,10,1,NA
"sampled_plants_110412",8,"MB","11/04/2012",1,10,1,22.7392,1.4046,23.5951,23.1709,"Tremie12",NA,10,1,NA
"sampled_plants_110412",8,"MB","11/04/2012",1,11,3,17.2569,1.1419,15.2672,15.2637,"Tremie12",NA,10,1,NA
"sampled_plants_110412",8,"Talle","11/04/2012",1,NA,3,16.7679,0.53092,6.7185,5.8158,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",8,"Talle","11/04/2012",1,NA,3,22.7962,0.91951,16.4846,16.3867,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",8,"Talle","11/04/2012",1,NA,3,22.0935,1.1945,20.6068,20.5909,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",8,"Talle","11/04/2012",1,NA,3,7.8309,0.86858,4.1767,4.1767,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"MB","11/04/2012",1,11,1,22.2564,1.5036,26.8473,26.8381,"Tremie12",NA,11,1,NA
"sampled_plants_110412",9,"MB","11/04/2012",1,9,1,13.0005,1.0883,11.542,11.1163,"Tremie12",NA,11,1,NA
"sampled_plants_110412",9,"MB","11/04/2012",1,10,1,19.6616,1.396,22.0081,21.8034,"Tremie12",NA,11,1,NA
"sampled_plants_110412",9,"MB","11/04/2012",1,12,3,16.1121,1.2096,15.6913,15.6904,"Tremie12",NA,11,1,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,5.7266,0.21913,0.88201,0.88201,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,21.2115,1.5263,25.0704,25.0571,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,10.2672,1.1647,9.3727,9.2761,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,6.0182,0.51893,1.8345,1.8345,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,22.72,1.3789,24.4735,24.4719,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,13.1703,0.7186,6.5778,0.82645,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,20.8484,1.3437,22.0035,21.9291,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,6.3287,0.34643,1.7799,0.88172,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,16.9136,1.2895,17.6066,17.5835,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,2,7.7912,0.61584,3.3141,3.314,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,16.6707,1.0432,14.6271,14.4433,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,18.8612,0.94818,13.4102,13.4062,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,12.7239,0.65092,6.7619,6.7568,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",9,"Talle","11/04/2012",1,NA,3,14.7111,0.43145,4.0674,4.0391,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"MB","11/04/2012",1,8,2,12.3502,0.74983,6.5357,0.91577,"Tremie12",NA,10,1,NA
"sampled_plants_110412",10,"MB","11/04/2012",1,11,3,20.9718,1.2884,21.3848,21.3751,"Tremie12",NA,10,1,NA
"sampled_plants_110412",10,"MB","11/04/2012",1,12,3,2.1344,0.14241,0.19849,0.19849,"Tremie12",NA,10,1,NA
"sampled_plants_110412",10,"MB","11/04/2012",1,9,1,10.7775,1.1277,9.6471,9.6258,"Tremie12",NA,10,1,NA
"sampled_plants_110412",10,"MB","11/04/2012",1,10,1,19.6907,1.3044,19.9027,19.8261,"Tremie12",NA,10,1,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,9.0415,0.32195,1.8515,1.8413,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,9.2607,0.22765,1.5762,1.5219,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,15.4324,0.52347,5.6902,5.6877,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,16.0597,0.70123,8.531,8.4371,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,21.241,1.2241,19.3058,19.2405,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,20.1145,1.3006,19.6235,19.6079,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,20.423,1.3648,22.4187,22.2993,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,22.9702,1.5076,26.8485,26.8161,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,2,13.3356,0.53131,5.1117,5.1092,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,15.6814,1.102,13.3972,13.0184,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,16.977,1.0927,14.418,14.4167,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,10.6224,0.33457,2.4831,2.4816,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",10,"Talle","11/04/2012",1,NA,3,11.7784,1.0074,8.6773,8.677,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"MB","11/04/2012",2,11,1,21.1809,1.5296,25.1301,25.1009,"Tremie12",NA,11,1,NA
"sampled_plants_110412",11,"MB","11/04/2012",2,10,1,20.4812,1.4358,23.1577,23.1056,"Tremie12",NA,11,1,NA
"sampled_plants_110412",11,"MB","11/04/2012",2,12,3,17.6145,1.4304,19.4097,19.4086,"Tremie12",NA,11,1,NA
"sampled_plants_110412",11,"MB","11/04/2012",2,8,2,12.0333,0.85803,7.668,3.6715,"Tremie12",NA,11,1,NA
"sampled_plants_110412",11,"MB","11/04/2012",2,9,1,15.4079,1.2362,14.8286,14.6327,"Tremie12",NA,11,1,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,12.3919,0.7501,6.8314,2.2553,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,8.4882,0.59101,3.5474,3.5469,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,20.3021,1.3815,20.6407,20.6378,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,7.6555,0.22307,1.2477,1.2477,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,8.4034,0.48274,3.3865,3.3796,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,16.9191,1.1034,14.5178,11.2608,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,11.3034,0.4007,3.8338,3.7728,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,7.2942,0.39495,2.2765,2.2744,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,15.7826,0.72009,9.1877,9.1132,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,17.5256,0.6781,9.1406,9.1333,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,12.5192,0.83086,7.4625,7.4619,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,11.7954,0.50454,4.1029,2.495,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",11,"Talle","11/04/2012",2,NA,3,19.5059,1.1913,18.0296,18.0255,"Tremie12",NA,NA,NA,NA
"sampled_plants_110412",12,"MB","11/04/2012",2,8,1,14.5912,1.1711,13.3653,13.183,"Tremie12",NA,10,1,NA
"sampled_plants_110412",12,"MB","11/04/2012",2,11,3,15.5592,1.2785,15.2927,15.2919,"Tremie12",NA,10,1,NA
"sampled_plants_110412",12,"MB","11/04/2012",2,9,1,19.271,1.4175,20.6438,20.5704,"Tremie12",NA,10,1,NA
