index,axe,hins,rank,ranktop,plant,inerv,x,y,variety_name,side,harvest,relative_ranktop
19,MS,6.53962255173,7,7.0,1,82,5.54061948703,10.2522946037,Tremie12,1,1,2
0,MS,6.34673174874,7,6.0,11,5134,-0.0539194074183,0.0221619755425,Tremie12,1,1,2
1,MS,6.34673174874,7,6.0,11,5134,0.15052762957,0.55794355489,Tremie12,1,1,2
2,MS,6.34673174874,7,6.0,11,5134,0.357084090124,1.09289197722,Tremie12,1,1,2
3,MS,6.34673174874,7,6.0,11,5134,0.573936141843,1.62377395975,Tremie12,1,1,2
4,MS,6.34673174874,7,6.0,11,5134,0.806159854806,2.14790985399,Tremie12,1,1,2
5,MS,6.34673174874,7,6.0,11,5134,1.05006804714,2.66691783602,Tremie12,1,1,2
6,MS,6.34673174874,7,6.0,11,5134,1.29397623948,3.18592581805,Tremie12,1,1,2
7,MS,6.34673174874,7,6.0,11,5134,1.53788443181,3.70493380008,Tremie12,1,1,2
8,MS,6.34673174874,7,6.0,11,5134,1.78179262415,4.22394178211,Tremie12,1,1,2
9,MS,6.34673174874,7,6.0,11,5134,2.02570081649,4.74294976414,Tremie12,1,1,2
10,MS,6.34673174874,7,6.0,11,5134,2.29260768163,5.25039535445,Tremie12,1,1,2
11,MS,6.34673174874,7,6.0,11,5134,2.56368613225,5.7557437148,Tremie12,1,1,2
12,MS,6.34673174874,7,6.0,11,5134,2.83476458287,6.26109207515,Tremie12,1,1,2
13,MS,6.34673174874,7,6.0,11,5134,3.11074763279,6.76363265664,Tremie12,1,1,2
14,MS,6.34673174874,7,6.0,11,5134,3.40927551883,7.25326679858,Tremie12,1,1,2
15,MS,6.34673174874,7,6.0,11,5134,3.70780340487,7.74290094053,Tremie12,1,1,2
16,MS,6.34673174874,7,6.0,11,5134,4.0063312909,8.23253508247,Tremie12,1,1,2
17,MS,6.34673174874,7,6.0,11,5134,4.30485917694,8.72216922442,Tremie12,1,1,2
18,MS,6.34673174874,7,6.0,11,5134,4.61981545178,9.20131742095,Tremie12,1,1,2
19,MS,6.34673174874,7,6.0,11,5134,4.93823356185,9.67825599024,Tremie12,1,1,2
0,MS,6.53207716457,8,6.0,1,94,-0.0235782551528,0.00135781514967,Tremie12,1,1,1
1,MS,6.53207716457,8,6.0,1,94,-0.0232731362576,0.369745181951,Tremie12,1,1,1
2,MS,6.53207716457,8,6.0,1,94,-0.0193149892725,0.738097420168,Tremie12,1,1,1
3,MS,6.53207716457,8,6.0,1,94,-0.0125356658921,1.10642252913,Tremie12,1,1,1
4,MS,6.53207716457,8,6.0,1,94,-0.00575634251165,1.47474763809,Tremie12,1,1,1
5,MS,6.53207716457,8,6.0,1,94,0.00115438886331,1.84306771612,Tremie12,1,1,1
6,MS,6.53207716457,8,6.0,1,94,0.0225561621146,2.21083300705,Tremie12,1,1,1
7,MS,6.53207716457,8,6.0,1,94,0.0439579353658,2.57859829799,Tremie12,1,1,1
8,MS,6.53207716457,8,6.0,1,94,0.0653597086171,2.94636358893,Tremie12,1,1,1
9,MS,6.53207716457,8,6.0,1,94,0.0867614818683,3.31412887987,Tremie12,1,1,1
10,MS,6.53207716457,8,6.0,1,94,0.10816325512,3.6818941708,Tremie12,1,1,1
11,MS,6.53207716457,8,6.0,1,94,0.130281563554,4.04961663592,Tremie12,1,1,1
12,MS,6.53207716457,8,6.0,1,94,0.15283680741,4.41731298631,Tremie12,1,1,1
13,MS,6.53207716457,8,6.0,1,94,0.175392051266,4.7850093367,Tremie12,1,1,1
14,MS,6.53207716457,8,6.0,1,94,0.197947295123,5.15270568709,Tremie12,1,1,1
15,MS,6.53207716457,8,6.0,1,94,0.231098340089,5.5195228211,Tremie12,1,1,1
16,MS,6.53207716457,8,6.0,1,94,0.269455571117,5.88590795719,Tremie12,1,1,1
17,MS,6.53207716457,8,6.0,1,94,0.307925251364,6.25228128123,Tremie12,1,1,1
18,MS,6.53207716457,8,6.0,1,94,0.346537842001,6.61863959349,Tremie12,1,1,1
19,MS,6.53207716457,8,6.0,1,94,0.391350450869,6.98426654816,Tremie12,1,1,1
0,MS,4.22250497948,4,9.0,18,8551,-0.0392848453958,0.0527131397656,Tremie12,1,1,5
1,MS,4.22250497948,4,9.0,18,8551,0.309618261988,0.303904012617,Tremie12,1,1,5
2,MS,4.22250497948,4,9.0,18,8551,0.658521369371,0.555094885468,Tremie12,1,1,5
3,MS,4.22250497948,4,9.0,18,8551,1.00742447675,0.80628575832,Tremie12,1,1,5
4,MS,4.22250497948,4,9.0,18,8551,1.36866298334,1.03901990717,Tremie12,1,1,5
5,MS,4.22250497948,4,9.0,18,8551,1.73420150351,1.26532020152,Tremie12,1,1,5
6,MS,4.22250497948,4,9.0,18,8551,2.09974002367,1.49162049587,Tremie12,1,1,5
7,MS,4.22250497948,4,9.0,18,8551,2.46527854384,1.71792079021,Tremie12,1,1,5
8,MS,4.22250497948,4,9.0,18,8551,2.83963792203,1.92901266593,Tremie12,1,1,5
9,MS,4.22250497948,4,9.0,18,8551,3.21757893597,2.13392929027,Tremie12,1,1,5
10,MS,4.22250497948,4,9.0,18,8551,3.59686180695,2.3362746896,Tremie12,1,1,5
11,MS,4.22250497948,4,9.0,18,8551,3.98110197427,2.52912107085,Tremie12,1,1,5
12,MS,4.22250497948,4,9.0,18,8551,4.37089301543,2.71041655429,Tremie12,1,1,5
13,MS,4.22250497948,4,9.0,18,8551,4.76153323349,2.88994497259,Tremie12,1,1,5
14,MS,4.22250497948,4,9.0,18,8551,5.15217345155,3.0694733909,Tremie12,1,1,5
15,MS,4.22250497948,4,9.0,18,8551,5.54819826105,3.23664694271,Tremie12,1,1,5
16,MS,4.22250497948,4,9.0,18,8551,5.94563377447,3.40058365493,Tremie12,1,1,5
17,MS,4.22250497948,4,9.0,18,8551,6.34561584299,3.55804477166,Tremie12,1,1,5
18,MS,4.22250497948,4,9.0,18,8551,6.74825787433,3.70874191013,Tremie12,1,1,5
19,MS,4.22250497948,4,9.0,18,8551,7.15089990568,3.85943904859,Tremie12,1,1,5
0,MS,6.47744188228,8,6.0,13,6164,-0.0235782551528,0.00135781514967,Tremie12,1,1,2
1,MS,6.47744188228,8,6.0,13,6164,-0.0232110061815,0.444758350492,Tremie12,1,1,2
2,MS,6.47744188228,8,6.0,13,6164,-0.0165540991163,0.888098402646,Tremie12,1,1,2
3,MS,6.47744188228,8,6.0,13,6164,-0.00839433065781,1.33142400285,Tremie12,1,1,2
4,MS,6.47744188228,8,6.0,13,6164,-0.000234562199314,1.77474960305,Tremie12,1,1,2
5,MS,6.47744188228,8,6.0,13,6164,0.0179066746865,2.21767738596,Tremie12,1,1,2
6,MS,6.47744188228,8,6.0,13,6164,0.0450547478884,2.66024619613,Tremie12,1,1,2
7,MS,6.47744188228,8,6.0,13,6164,0.0722028210903,3.1028150063,Tremie12,1,1,2
8,MS,6.47744188228,8,6.0,13,6164,0.0993508942922,3.54538381647,Tremie12,1,1,2
9,MS,6.47744188228,8,6.0,13,6164,0.126498967494,3.98795262664,Tremie12,1,1,2
10,MS,6.47744188228,8,6.0,13,6164,0.153647040696,4.43052143681,Tremie12,1,1,2
11,MS,6.47744188228,8,6.0,13,6164,0.180795113898,4.87309024698,Tremie12,1,1,2
12,MS,6.47744188228,8,6.0,13,6164,0.210992440297,5.31540696417,Tremie12,1,1,2
13,MS,6.47744188228,8,6.0,13,6164,0.256893775836,5.75642537309,Tremie12,1,1,2
14,MS,6.47744188228,8,6.0,13,6164,0.302795111374,6.19744378201,Tremie12,1,1,2
15,MS,6.47744188228,8,6.0,13,6164,0.348696446913,6.63846219094,Tremie12,1,1,2
16,MS,6.47744188228,8,6.0,13,6164,0.404383482701,7.07833710007,Tremie12,1,1,2
17,MS,6.47744188228,8,6.0,13,6164,0.461400041828,7.51805664888,Tremie12,1,1,2
18,MS,6.47744188228,8,6.0,13,6164,0.519717156139,7.9575868927,Tremie12,1,1,2
19,MS,6.47744188228,8,6.0,13,6164,0.590419208882,8.39531442136,Tremie12,1,1,2
0,MS,6.53172748092,8,6.0,22,10368,-0.0235782551528,0.00135781514967,Tremie12,1,1,1
1,MS,6.53172748092,8,6.0,22,10368,-0.0232707762644,0.372594535673,Tremie12,1,1,1
2,MS,6.53172748092,8,6.0,22,10368,-0.0192101176507,0.743795164525,Tremie12,1,1,1
3,MS,6.53172748092,8,6.0,22,10368,-0.0123783584593,1.11496914566,Tremie12,1,1,1
4,MS,6.53172748092,8,6.0,22,10368,-0.00554659926801,1.4861431268,Tremie12,1,1,1
5,MS,6.53172748092,8,6.0,22,10368,0.00128515992331,1.85731710794,Tremie12,1,1,1
6,MS,6.53172748092,8,6.0,22,10368,0.0217928363841,2.22795951315,Tremie12,1,1,1
7,MS,6.53172748092,8,6.0,22,10368,0.0437928474307,2.59854391207,Tremie12,1,1,1
8,MS,6.53172748092,8,6.0,22,10368,0.0657928584773,2.96912831098,Tremie12,1,1,1
9,MS,6.53172748092,8,6.0,22,10368,0.0877928695239,3.3397127099,Tremie12,1,1,1
10,MS,6.53172748092,8,6.0,22,10368,0.109792880571,3.71029710882,Tremie12,1,1,1
11,MS,6.53172748092,8,6.0,22,10368,0.132197915052,4.08085706303,Tremie12,1,1,1
12,MS,6.53172748092,8,6.0,22,10368,0.154927616215,4.45139742236,Tremie12,1,1,1
13,MS,6.53172748092,8,6.0,22,10368,0.177657317378,4.82193778169,Tremie12,1,1,1
14,MS,6.53172748092,8,6.0,22,10368,0.200387018542,5.19247814102,Tremie12,1,1,1
15,MS,6.53172748092,8,6.0,22,10368,0.235174025195,5.56201378054,Tremie12,1,1,1
16,MS,6.53172748092,8,6.0,22,10368,0.274085271374,5.93120575246,Tremie12,1,1,1
17,MS,6.53172748092,8,6.0,22,10368,0.312996517553,6.30039772438,Tremie12,1,1,1
18,MS,6.53172748092,8,6.0,22,10368,0.351907763732,6.66958969629,Tremie12,1,1,1
19,MS,6.53172748092,8,6.0,22,10368,0.398352049936,7.03789306663,Tremie12,1,1,1
0,MS,6.34673174874,8,5.0,11,5146,-0.0226161128095,0.00269772123166,Tremie12,1,1,1
1,MS,6.34673174874,8,5.0,11,5146,-0.0115245057448,0.122233482342,Tremie12,1,1,1
2,MS,6.34673174874,8,5.0,11,5146,-0.000432898680063,0.241769243453,Tremie12,1,1,1
3,MS,6.34673174874,8,5.0,11,5146,0.0107772053855,0.361293811943,Tremie12,1,1,1
4,MS,6.34673174874,8,5.0,11,5146,0.0222635518218,0.480792287988,Tremie12,1,1,1
5,MS,6.34673174874,8,5.0,11,5146,0.033749898258,0.600290764033,Tremie12,1,1,1
6,MS,6.34673174874,8,5.0,11,5146,0.0452362446942,0.719789240079,Tremie12,1,1,1
7,MS,6.34673174874,8,5.0,11,5146,0.0567225911304,0.839287716124,Tremie12,1,1,1
8,MS,6.34673174874,8,5.0,11,5146,0.0687438371862,0.958733056219,Tremie12,1,1,1
9,MS,6.34673174874,8,5.0,11,5146,0.0809914984104,1.07815590464,Tremie12,1,1,1
10,MS,6.34673174874,8,5.0,11,5146,0.0932391596347,1.19757875307,Tremie12,1,1,1
11,MS,6.34673174874,8,5.0,11,5146,0.105486820859,1.3170016015,Tremie12,1,1,1
12,MS,6.34673174874,8,5.0,11,5146,0.117734482083,1.43642444992,Tremie12,1,1,1
13,MS,6.34673174874,8,5.0,11,5146,0.129982143308,1.55584729835,Tremie12,1,1,1
14,MS,6.34673174874,8,5.0,11,5146,0.142229804532,1.67527014677,Tremie12,1,1,1
15,MS,6.34673174874,8,5.0,11,5146,0.154477465756,1.7946929952,Tremie12,1,1,1
16,MS,6.34673174874,8,5.0,11,5146,0.16672512698,1.91411584363,Tremie12,1,1,1
17,MS,6.34673174874,8,5.0,11,5146,0.178972788205,2.03353869205,Tremie12,1,1,1
18,MS,6.34673174874,8,5.0,11,5146,0.191220449429,2.15296154048,Tremie12,1,1,1
19,MS,6.34673174874,8,5.0,11,5146,0.203604197169,2.27236962502,Tremie12,1,1,1
0,MS,3.36645030355,4,10.0,5,2299,-0.0314648229268,0.0463860426603,Tremie12,1,1,5
1,MS,3.36645030355,4,10.0,5,2299,0.335603101642,0.270097857395,Tremie12,1,1,5
2,MS,3.36645030355,4,10.0,5,2299,0.702671026211,0.493809672129,Tremie12,1,1,5
3,MS,3.36645030355,4,10.0,5,2299,1.06973895078,0.717521486864,Tremie12,1,1,5
4,MS,3.36645030355,4,10.0,5,2299,1.45535834918,0.907180955701,Tremie12,1,1,5
5,MS,3.36645030355,4,10.0,5,2299,1.84236940173,1.09428595964,Tremie12,1,1,5
6,MS,3.36645030355,4,10.0,5,2299,2.22938045429,1.28139096358,Tremie12,1,1,5
7,MS,3.36645030355,4,10.0,5,2299,2.61639150684,1.46849596752,Tremie12,1,1,5
8,MS,3.36645030355,4,10.0,5,2299,3.00739886199,1.64653016374,Tremie12,1,1,5
9,MS,3.36645030355,4,10.0,5,2299,3.40665956921,1.80583090125,Tremie12,1,1,5
10,MS,3.36645030355,4,10.0,5,2299,3.80961950178,1.95543144154,Tremie12,1,1,5
11,MS,3.36645030355,4,10.0,5,2299,4.21657106343,2.09350672538,Tremie12,1,1,5
12,MS,3.36645030355,4,10.0,5,2299,4.62729216115,2.22036892302,Tremie12,1,1,5
13,MS,3.36645030355,4,10.0,5,2299,5.03801325887,2.34723112065,Tremie12,1,1,5
14,MS,3.36645030355,4,10.0,5,2299,5.44873435659,2.47409331829,Tremie12,1,1,5
15,MS,3.36645030355,4,10.0,5,2299,5.86388111174,2.58531016533,Tremie12,1,1,5
16,MS,3.36645030355,4,10.0,5,2299,6.28121034721,2.68809671035,Tremie12,1,1,5
17,MS,3.36645030355,4,10.0,5,2299,6.70150597218,2.77830438704,Tremie12,1,1,5
18,MS,3.36645030355,4,10.0,5,2299,7.12180159714,2.86851206372,Tremie12,1,1,5
19,MS,3.36645030355,4,10.0,5,2299,7.54209722211,2.9587197404,Tremie12,1,1,5
0,MS,4.22139007746,5,9.0,5,2311,-0.0436486206796,0.058568534998,Tremie12,1,1,4
1,MS,4.22139007746,5,9.0,5,2311,0.344010774048,0.337661783725,Tremie12,1,1,4
2,MS,4.22139007746,5,9.0,5,2311,0.731670168775,0.616755032452,Tremie12,1,1,4
3,MS,4.22139007746,5,9.0,5,2311,1.1193295635,0.895848281179,Tremie12,1,1,4
4,MS,4.22139007746,5,9.0,5,2311,1.52069457818,1.15443462612,Tremie12,1,1,4
5,MS,4.22139007746,5,9.0,5,2311,1.92683725355,1.4058724416,Tremie12,1,1,4
6,MS,4.22139007746,5,9.0,5,2311,2.33297992892,1.65731025707,Tremie12,1,1,4
7,MS,4.22139007746,5,9.0,5,2311,2.73912260428,1.90874807255,Tremie12,1,1,4
8,MS,4.22139007746,5,9.0,5,2311,3.15506596188,2.14328811258,Tremie12,1,1,4
9,MS,4.22139007746,5,9.0,5,2311,3.57498880465,2.37096695201,Tremie12,1,1,4
10,MS,4.22139007746,5,9.0,5,2311,3.99640255846,2.59578895379,Tremie12,1,1,4
11,MS,4.22139007746,5,9.0,5,2311,4.42332426693,2.81005678301,Tremie12,1,1,4
12,MS,4.22139007746,5,9.0,5,2311,4.85641344237,3.0114906364,Tremie12,1,1,4
13,MS,4.22139007746,5,9.0,5,2311,5.2904461216,3.21096113839,Tremie12,1,1,4
14,MS,4.22139007746,5,9.0,5,2311,5.72447880083,3.41043164038,Tremie12,1,1,4
15,MS,4.22139007746,5,9.0,5,2311,6.16449419392,3.5961748927,Tremie12,1,1,4
16,MS,4.22139007746,5,9.0,5,2311,6.60607699246,3.77832175608,Tremie12,1,1,4
17,MS,4.22139007746,5,9.0,5,2311,7.05048921838,3.95327371241,Tremie12,1,1,4
18,MS,4.22139007746,5,9.0,5,2311,7.49785687679,4.12071034524,Tremie12,1,1,4
19,MS,4.22139007746,5,9.0,5,2311,7.9452245352,4.28814697807,Tremie12,1,1,4
0,MS,5.3871752642,6,8.0,5,2323,-0.0577862029787,0.0501247204074,Tremie12,1,1,3
1,MS,5.3871752642,6,8.0,5,2323,0.329880686837,0.494106530325,Tremie12,1,1,3
2,MS,5.3871752642,6,8.0,5,2323,0.717547576653,0.938088340242,Tremie12,1,1,3
3,MS,5.3871752642,6,8.0,5,2323,1.10521446647,1.38207015016,Tremie12,1,1,3
4,MS,5.3871752642,6,8.0,5,2323,1.51370644412,1.80663660528,Tremie12,1,1,3
5,MS,5.3871752642,6,8.0,5,2323,1.9294710252,2.22442276842,Tremie12,1,1,3
6,MS,5.3871752642,6,8.0,5,2323,2.34523560628,2.64220893157,Tremie12,1,1,3
7,MS,5.3871752642,6,8.0,5,2323,2.76100018737,3.05999509471,Tremie12,1,1,3
8,MS,5.3871752642,6,8.0,5,2323,3.19262946581,3.46110074497,Tremie12,1,1,3
9,MS,5.3871752642,6,8.0,5,2323,3.63072189011,3.85541089291,Tremie12,1,1,3
10,MS,5.3871752642,6,8.0,5,2323,4.07135814293,4.24680551416,Tremie12,1,1,3
11,MS,5.3871752642,6,8.0,5,2323,4.52140896105,4.62740993624,Tremie12,1,1,3
12,MS,5.3871752642,6,8.0,5,2323,4.98249160883,4.99450905215,Tremie12,1,1,3
13,MS,5.3871752642,6,8.0,5,2323,5.44526102167,5.35954320882,Tremie12,1,1,3
14,MS,5.3871752642,6,8.0,5,2323,5.90803043451,5.72457736549,Tremie12,1,1,3
15,MS,5.3871752642,6,8.0,5,2323,6.38209258263,6.07469065697,Tremie12,1,1,3
16,MS,5.3871752642,6,8.0,5,2323,6.85909686443,6.42091656609,Tremie12,1,1,3
17,MS,5.3871752642,6,8.0,5,2323,7.34178210847,6.75902652949,Tremie12,1,1,3
18,MS,5.3871752642,6,8.0,5,2323,7.83037585709,7.08869547527,Tremie12,1,1,3
19,MS,5.3871752642,6,8.0,5,2323,8.31896960571,7.41836442104,Tremie12,1,1,3
0,MS,6.89487153642,7,7.0,5,2335,-0.0485274666765,0.0199457779882,Tremie12,1,1,2
1,MS,6.89487153642,7,7.0,5,2335,0.170982218146,0.59520109765,Tremie12,1,1,2
2,MS,6.89487153642,7,7.0,5,2335,0.396699267549,1.16800470045,Tremie12,1,1,2
3,MS,6.89487153642,7,7.0,5,2335,0.63310880646,1.73642791292,Tremie12,1,1,2
4,MS,6.89487153642,7,7.0,5,2335,0.894986949642,2.29367383947,Tremie12,1,1,2
5,MS,6.89487153642,7,7.0,5,2335,1.15686509282,2.85091976601,Tremie12,1,1,2
6,MS,6.89487153642,7,7.0,5,2335,1.41874323601,3.40816569256,Tremie12,1,1,2
7,MS,6.89487153642,7,7.0,5,2335,1.68062137919,3.96541161911,Tremie12,1,1,2
8,MS,6.89487153642,7,7.0,5,2335,1.94249952237,4.52265754566,Tremie12,1,1,2
9,MS,6.89487153642,7,7.0,5,2335,2.23570902603,5.06400225644,Tremie12,1,1,2
10,MS,6.89487153642,7,7.0,5,2335,2.53087976428,5.60435160623,Tremie12,1,1,2
11,MS,6.89487153642,7,7.0,5,2335,2.83243907813,6.14101128642,Tremie12,1,1,2
12,MS,6.89487153642,7,7.0,5,2335,3.15296102425,6.66671925344,Tremie12,1,1,2
13,MS,6.89487153642,7,7.0,5,2335,3.47348297038,7.19242722045,Tremie12,1,1,2
14,MS,6.89487153642,7,7.0,5,2335,3.7940049165,7.71813518746,Tremie12,1,1,2
15,MS,6.89487153642,7,7.0,5,2335,4.12741209123,8.23561874456,Tremie12,1,1,2
16,MS,6.89487153642,7,7.0,5,2335,4.46928967485,8.74769579184,Tremie12,1,1,2
17,MS,6.89487153642,7,7.0,5,2335,4.82281436058,9.25171050498,Tremie12,1,1,2
18,MS,6.89487153642,7,7.0,5,2335,5.1817169238,9.75200255432,Tremie12,1,1,2
19,MS,6.89487153642,7,7.0,5,2335,5.54061948703,10.2522946037,Tremie12,1,1,2
0,MS,2.84138420726,1,13.0,16,7558,-0.00684864491674,-0.0262812408788,Tremie12,1,1,8
1,MS,2.84138420726,1,13.0,16,7558,0.34180654709,0.224478474162,Tremie12,1,1,8
2,MS,2.84138420726,1,13.0,16,7558,0.690461739097,0.475238189203,Tremie12,1,1,8
3,MS,2.84138420726,1,13.0,16,7558,1.0391169311,0.725997904243,Tremie12,1,1,8
4,MS,2.84138420726,1,13.0,16,7558,1.40143665445,0.953145466659,Tremie12,1,1,8
5,MS,2.84138420726,1,13.0,16,7558,1.79256845997,1.13050608323,Tremie12,1,1,8
6,MS,2.84138420726,1,13.0,16,7558,2.18370026549,1.30786669981,Tremie12,1,1,8
7,MS,2.84138420726,1,13.0,16,7558,2.57483207101,1.48522731638,Tremie12,1,1,8
8,MS,2.84138420726,1,13.0,16,7558,2.96837009107,1.65617433378,Tremie12,1,1,8
9,MS,2.84138420726,1,13.0,16,7558,3.37964144157,1.77985438012,Tremie12,1,1,8
10,MS,2.84138420726,1,13.0,16,7558,3.79609532698,1.88074049303,Tremie12,1,1,8
11,MS,2.84138420726,1,13.0,16,7558,4.22041215044,1.94704366739,Tremie12,1,1,8
12,MS,2.84138420726,1,13.0,16,7558,4.6447289739,2.01334684175,Tremie12,1,1,8
13,MS,2.84138420726,1,13.0,16,7558,5.06904579736,2.07965001611,Tremie12,1,1,8
14,MS,2.84138420726,1,13.0,16,7558,5.49336262082,2.14595319047,Tremie12,1,1,8
15,MS,2.84138420726,1,13.0,16,7558,5.91780830832,2.21084567886,Tremie12,1,1,8
16,MS,2.84138420726,1,13.0,16,7558,6.34711541653,2.22251977156,Tremie12,1,1,8
17,MS,2.84138420726,1,13.0,16,7558,6.77642252474,2.23419386426,Tremie12,1,1,8
18,MS,2.84138420726,1,13.0,16,7558,7.20564434014,2.22178772712,Tremie12,1,1,8
19,MS,2.84138420726,1,13.0,16,7558,7.63485797749,2.20707273093,Tremie12,1,1,8
0,MS,6.53032719181,8,6.0,5,2347,-0.0235782551528,0.00135781514967,Tremie12,1,1,1
1,MS,6.53032719181,8,6.0,5,2347,-0.017955552572,0.42879816201,Tremie12,1,1,1
2,MS,6.53032719181,8,6.0,5,2347,-0.0123328499912,0.856238508871,Tremie12,1,1,1
3,MS,6.53032719181,8,6.0,5,2347,-0.00671014741042,1.28367885573,Tremie12,1,1,1
4,MS,6.53032719181,8,6.0,5,2347,-0.00108744482961,1.71111920259,Tremie12,1,1,1
5,MS,6.53032719181,8,6.0,5,2347,0.0193605512027,2.13806462005,Tremie12,1,1,1
6,MS,6.53032719181,8,6.0,5,2347,0.0422580373597,2.56492826342,Tremie12,1,1,1
7,MS,6.53032719181,8,6.0,5,2347,0.0653916052273,2.99177833428,Tremie12,1,1,1
8,MS,6.53032719181,8,6.0,5,2347,0.0915647395694,3.41845365809,Tremie12,1,1,1
9,MS,6.53032719181,8,6.0,5,2347,0.117737873912,3.8451289819,Tremie12,1,1,1
10,MS,6.53032719181,8,6.0,5,2347,0.143911008254,4.2718043057,Tremie12,1,1,1
11,MS,6.53032719181,8,6.0,5,2347,0.170084142596,4.69847962951,Tremie12,1,1,1
12,MS,6.53032719181,8,6.0,5,2347,0.202353394337,5.12467881184,Tremie12,1,1,1
13,MS,6.53032719181,8,6.0,5,2347,0.242745064178,5.55024358707,Tremie12,1,1,1
14,MS,6.53032719181,8,6.0,5,2347,0.283136734019,5.9758083623,Tremie12,1,1,1
15,MS,6.53032719181,8,6.0,5,2347,0.323840043086,6.40133889616,Tremie12,1,1,1
16,MS,6.53032719181,8,6.0,5,2347,0.376814355527,6.82552115313,Tremie12,1,1,1
17,MS,6.53032719181,8,6.0,5,2347,0.429788667969,7.24970341011,Tremie12,1,1,1
18,MS,6.53032719181,8,6.0,5,2347,0.48276298041,7.67388566708,Tremie12,1,1,1
19,MS,6.53032719181,8,6.0,5,2347,0.542256996333,8.09713458844,Tremie12,1,1,1
0,MS,2.84435804452,1,13.0,19,8927,-0.00684864491674,-0.0262812408788,Tremie12,1,1,8
1,MS,2.84435804452,1,13.0,19,8927,0.34180654709,0.224478474162,Tremie12,1,1,8
2,MS,2.84435804452,1,13.0,19,8927,0.690461739097,0.475238189203,Tremie12,1,1,8
3,MS,2.84435804452,1,13.0,19,8927,1.0391169311,0.725997904243,Tremie12,1,1,8
4,MS,2.84435804452,1,13.0,19,8927,1.40143665445,0.953145466659,Tremie12,1,1,8
5,MS,2.84435804452,1,13.0,19,8927,1.79256845997,1.13050608323,Tremie12,1,1,8
6,MS,2.84435804452,1,13.0,19,8927,2.18370026549,1.30786669981,Tremie12,1,1,8
7,MS,2.84435804452,1,13.0,19,8927,2.57483207101,1.48522731638,Tremie12,1,1,8
8,MS,2.84435804452,1,13.0,19,8927,2.96837009107,1.65617433378,Tremie12,1,1,8
9,MS,2.84435804452,1,13.0,19,8927,3.37964144157,1.77985438012,Tremie12,1,1,8
10,MS,2.84435804452,1,13.0,19,8927,3.79609532698,1.88074049303,Tremie12,1,1,8
11,MS,2.84435804452,1,13.0,19,8927,4.22041215044,1.94704366739,Tremie12,1,1,8
12,MS,2.84435804452,1,13.0,19,8927,4.6447289739,2.01334684175,Tremie12,1,1,8
13,MS,2.84435804452,1,13.0,19,8927,5.06904579736,2.07965001611,Tremie12,1,1,8
14,MS,2.84435804452,1,13.0,19,8927,5.49336262082,2.14595319047,Tremie12,1,1,8
15,MS,2.84435804452,1,13.0,19,8927,5.91780830832,2.21084567886,Tremie12,1,1,8
16,MS,2.84435804452,1,13.0,19,8927,6.34711541653,2.22251977156,Tremie12,1,1,8
17,MS,2.84435804452,1,13.0,19,8927,6.77642252474,2.23419386426,Tremie12,1,1,8
18,MS,2.84435804452,1,13.0,19,8927,7.20564434014,2.22178772712,Tremie12,1,1,8
19,MS,2.84435804452,1,13.0,19,8927,7.63485797749,2.20707273093,Tremie12,1,1,8
0,MS,2.84444198916,1,12.0,18,8515,-0.00684864491674,-0.0262812408788,Tremie12,1,1,8
1,MS,2.84444198916,1,12.0,18,8515,0.34180654709,0.224478474162,Tremie12,1,1,8
2,MS,2.84444198916,1,12.0,18,8515,0.690461739097,0.475238189203,Tremie12,1,1,8
3,MS,2.84444198916,1,12.0,18,8515,1.0391169311,0.725997904243,Tremie12,1,1,8
4,MS,2.84444198916,1,12.0,18,8515,1.40143665445,0.953145466659,Tremie12,1,1,8
5,MS,2.84444198916,1,12.0,18,8515,1.79256845997,1.13050608323,Tremie12,1,1,8
6,MS,2.84444198916,1,12.0,18,8515,2.18370026549,1.30786669981,Tremie12,1,1,8
7,MS,2.84444198916,1,12.0,18,8515,2.57483207101,1.48522731638,Tremie12,1,1,8
8,MS,2.84444198916,1,12.0,18,8515,2.96837009107,1.65617433378,Tremie12,1,1,8
9,MS,2.84444198916,1,12.0,18,8515,3.37964144157,1.77985438012,Tremie12,1,1,8
10,MS,2.84444198916,1,12.0,18,8515,3.79609532698,1.88074049303,Tremie12,1,1,8
11,MS,2.84444198916,1,12.0,18,8515,4.22041215044,1.94704366739,Tremie12,1,1,8
12,MS,2.84444198916,1,12.0,18,8515,4.6447289739,2.01334684175,Tremie12,1,1,8
13,MS,2.84444198916,1,12.0,18,8515,5.06904579736,2.07965001611,Tremie12,1,1,8
14,MS,2.84444198916,1,12.0,18,8515,5.49336262082,2.14595319047,Tremie12,1,1,8
15,MS,2.84444198916,1,12.0,18,8515,5.91780830832,2.21084567886,Tremie12,1,1,8
16,MS,2.84444198916,1,12.0,18,8515,6.34711541653,2.22251977156,Tremie12,1,1,8
17,MS,2.84444198916,1,12.0,18,8515,6.77642252474,2.23419386426,Tremie12,1,1,8
18,MS,2.84444198916,1,12.0,18,8515,7.20564434014,2.22178772712,Tremie12,1,1,8
19,MS,2.84444198916,1,12.0,18,8515,7.63485797749,2.20707273093,Tremie12,1,1,8
0,MS,6.2704054389,7,6.0,21,9956,-0.0539194074183,0.0221619755425,Tremie12,1,1,2
1,MS,6.2704054389,7,6.0,21,9956,0.146852595559,0.548312622813,Tremie12,1,1,2
